2.71828,2.80456,2.89348,2.98504,3.07922,3.17598,3.27528,3.37707,3.48129,3.58786,3.69669,3.80768,3.92071,4.03565,4.15236,4.27067,4.39042,4.51142,4.63345,4.75631,4.87977,5.00356,5.12744,5.25114,5.37436,5.49681,5.61818,5.73817,5.85645,5.97269,6.08655,6.1977,6.30581,
2.63465,2.70945,2.78667,2.86617,2.94779,3.03138,3.1168,3.20395,3.29277,3.3833,3.47565,3.5701,3.66703,3.76691,3.87026,3.97751,4.08896,4.20469,4.32455,4.44818,4.57497,4.70423,4.83519,4.96713,5.09941,5.23144,5.36271,5.49278,5.62123,5.7477,5.87183,5.9933,6.1118,
2.55359,2.61714,2.68289,2.75055,2.81982,2.89042,2.96211,3.0347,3.10813,3.18249,3.25811,3.33563,3.41595,3.50024,3.58974,3.68559,3.78858,3.8991,4.01708,4.14194,4.27268,4.408,4.54662,4.68731,4.82905,4.97099,5.11242,5.25278,5.39157,5.52839,5.6629,5.79479,5.92376,
2.47502,2.52769,2.58233,2.6385,2.69576,2.75368,2.81186,2.87,2.92795,2.98582,3.0441,3.10376,3.16631,3.23373,3.30821,3.39178,3.48586,3.59118,3.70775,3.83476,3.97059,4.11317,4.26049,4.41081,4.56271,4.71508,4.86706,5.01799,5.16733,5.31466,5.45964,5.60201,5.7415,
2.39888,2.44117,2.48521,2.53041,2.57615,2.62182,2.66683,2.71069,2.75308,2.794,2.83397,2.87425,2.91703,2.96534,3.02275,3.09258,3.17694,3.27696,3.39284,3.52355,3.66639,3.81812,3.97576,4.13697,4.29997,4.46347,4.62649,4.78833,4.94844,5.10642,5.26195,5.41482,5.56486,
2.32507,2.35765,2.39177,2.42666,2.46154,2.49559,2.52798,2.55792,2.58477,2.60822,2.62861,2.64734,2.66727,2.69288,2.72987,2.78378,2.85725,2.95167,3.06784,3.20481,3.35782,3.52153,3.69173,3.86545,4.04069,4.21611,4.39073,4.56384,4.73494,4.90367,5.06978,5.23313,5.39364,
2.25353,2.27722,2.30222,2.32765,2.35254,2.37584,2.39644,2.41313,2.42476,2.43042,2.42985,2.42416,2.41674,2.41393,2.42493,2.4602,2.52135,2.6093,2.72661,2.87453,3.0429,3.22272,3.4083,3.59638,3.78508,3.97322,4.15997,4.3447,4.52697,4.70649,4.88314,5.05686,5.2277,
2.1842,2.19992,2.21679,2.23378,2.24976,2.26349,2.27351,2.27815,2.27551,2.26363,2.24098,2.20749,2.16637,2.12589,2.10041,2.1154,2.16325,2.24209,2.35922,2.52813,2.72077,2.92228,3.12637,3.33054,3.53374,3.7353,3.93463,4.13124,4.32478,4.51507,4.7021,4.88596,5.06686,
2.117,2.1258,2.13562,2.14534,2.15374,2.15938,2.16054,2.15504,2.14011,2.11226,2.06757,2.00307,1.91997,1.82744,1.73999,1.74224,1.77859,1.84096,1.94434,2.16221,2.39387,2.62327,2.84822,3.06942,3.28764,3.50304,3.71529,3.92397,4.1288,4.3297,4.52681,4.72043,4.91097,
2.05187,2.05487,2.05881,2.06255,2.06482,2.06415,2.05866,2.04583,2.02211,1.9822,1.91849,1.82174,1.68747,1.52834,1.29427,1.33936,1.37222,1.40305,1.41916,1.78657,2.0732,2.33257,2.5776,2.81489,3.04786,3.27728,3.50272,3.7236,3.93961,4.15081,4.35754,4.56034,4.75987,
1.98874,1.98707,1.98632,1.98539,1.98308,1.978,1.96839,1.95184,1.92463,1.88031,1.80677,1.68229,1.48417,1.3085,1.35575e-06,6.97654e-07,7.14772e-07,7.30828e-07,1.51828e-06,1.49564,1.78366,2.05998,2.31834,2.56819,2.81501,3.05875,3.29781,3.53103,3.75801,3.979,4.19464,4.40579,4.61343,
1.92755,1.92231,1.918,1.91365,1.90821,1.90051,1.88924,1.8727,1.84848,1.81186,1.75022,1.6207,1.26262,1.33926e-06,1.40379e-12,3.63398e-13,3.72314e-13,3.80678e-13,1.60622e-12,1.56536e-06,1.50955,1.809,2.07112,2.32791,2.58852,2.84804,3.10175,3.34753,3.58509,3.81507,4.03859,4.25694,4.47149,
1.86825,1.86043,1.8536,1.84693,1.83954,1.83062,1.81937,1.80532,1.78879,1.77251,1.76566,1.79174,1.59097e-06,1.52631e-12,1.52624e-18,1.8929e-19,1.93933e-19,1.9829e-19,1.70067e-18,1.65875e-12,1.61912e-06,1.59885,1.83264,2.08713,2.36631,2.64617,2.91652,3.17503,3.42235,3.66006,3.89,4.11401,4.33391,
1.81077,1.80126,1.79281,1.78471,1.77627,1.76691,1.75623,1.74434,1.7328,1.72768,1.75213,1.84595e-06,1.79024e-12,1.72754e-18,1.69485e-24,9.85991e-26,1.01017e-25,1.03287e-25,1.79851e-24,1.75212e-18,1.70499e-12,1.65413e-06,1.57677,1.82486,2.1465,2.45676,2.74594,3.0164,3.27174,3.51521,3.74957,3.97727,4.20057,
1.75505,1.74463,1.73531,1.7265,1.71765,1.70829,1.69807,1.68684,1.67421,1.65714,1.77584e-06,1.88653e-12,1.91518e-18,1.89744e-24,1.87117e-30,5.13598e-32,5.26182e-32,5.38019e-32,1.89261e-30,1.83494e-24,1.77062e-18,1.69427e-12,1.59854e-06,1.49213,1.94106,2.29131,2.5968,2.87547,3.13547,3.38176,3.61794,3.84694,4.07134,
1.70106,1.69037,1.68083,1.67192,1.66316,1.65416,1.64462,1.63443,1.62377,1.61365,8.40528e-07,4.3782e-13,2.28055e-19,1.18791e-25,6.18776e-32,5.89837e-38,2.74081e-38,5.73256e-38,5.62522e-32,1.07992e-25,2.07322e-19,3.98016e-13,7.64113e-07,1.46695,1.83718,2.17338,2.47715,2.75572,3.01529,3.26065,3.49557,3.72314,3.94607,
1.64872,1.63835,1.62914,1.62063,1.61241,1.6041,1.59537,1.58607,1.57641,1.56766,8.16569e-07,4.25339e-13,2.21553e-19,1.15404e-25,6.0112e-32,3.13115e-38,6.14639e-44,2.85438e-38,5.47985e-32,1.05203e-25,2.01969e-19,3.87741e-13,7.44389e-07,1.42908,1.77016,2.09055,2.38526,2.65741,2.91162,3.15216,3.38258,3.60587,3.82467,
1.598,1.58844,1.58005,1.57242,1.56516,1.55787,1.55014,1.54154,1.53162,1.5207,7.92109e-07,4.12599e-13,2.14917e-19,1.11948e-25,5.83131e-32,6.02924e-38,3.07356e-38,5.92728e-38,5.32898e-32,1.02304e-25,1.96403e-19,3.77055e-13,7.23873e-07,1.3897,1.72655,2.03599,2.31844,2.57938,2.82385,3.05588,3.27868,3.49493,3.70699,
1.54883,1.54054,1.53341,1.52709,1.52122,1.5154,1.50915,1.50169,1.49121,1.47167,1.53258e-06,1.58156e-12,1.63072e-18,1.6883e-24,1.75581e-30,5.74369e-32,5.90064e-32,6.05027e-32,1.85686e-30,1.70201e-24,1.55488e-18,1.44697e-12,1.40022e-06,1.33998,1.71297,2.01096,2.27553,2.52012,2.7507,2.97086,3.18322,3.38995,3.59294,
1.50118,1.49455,1.48908,1.48447,1.48041,1.47657,1.4726,1.46814,1.46312,1.45944,1.4706,1.5037e-06,1.54911e-12,1.61049e-18,1.68252e-24,1.10266e-25,1.13281e-25,1.16152e-25,1.86281e-24,1.71266e-18,1.5381e-12,1.37768e-06,1.34818,1.52933,1.77695,2.02179,2.25493,2.47708,2.69006,2.8956,3.09525,3.2904,3.4824,
1.45499,1.45036,1.4469,1.44436,1.44247,1.44099,1.43967,1.43831,1.43686,1.43557,1.43378,1.41623,1.47029e-06,1.54273e-12,1.61963e-18,2.11688e-19,2.17478e-19,2.22987e-19,1.86358e-18,1.74988e-12,1.57518e-06,1.2967,1.4855,1.65479,1.84619,2.04668,2.24758,2.44535,2.6389,2.82816,3.01355,3.19568,3.37526,
1.41023,1.40789,1.40673,1.40655,1.40713,1.40828,1.40983,1.41162,1.41352,1.41528,1.41582,1.41193,1.40646,1.49146e-06,1.56666e-12,4.06399e-13,4.17516e-13,4.28091e-13,1.82784e-12,1.78426e-06,1.72734,1.59093,1.64489,1.76064,1.90874,2.07347,2.24557,2.41994,2.59398,2.76644,2.93685,3.10513,3.27141,
1.36684,1.36705,1.36843,1.37084,1.3741,1.3781,1.3827,1.3878,1.39332,1.39918,1.40529,1.41219,1.42466,1.45686,1.51622e-06,7.80208e-07,8.0155e-07,8.21851e-07,1.72484e-06,1.69811,1.70861,1.69736,1.745,1.83656,1.95697,2.09512,2.2434,2.39688,2.55254,2.70858,2.86396,3.01812,3.17076,
1.32478,1.32773,1.33186,1.33704,1.34317,1.35016,1.35792,1.36643,1.37568,1.38574,1.39687,1.40978,1.42603,1.44579,1.454,1.49785,1.53882,1.5778,1.61326,1.67584,1.71421,1.74738,1.80363,1.88598,1.9897,2.1088,2.23808,2.37361,2.51258,2.65311,2.79391,2.93414,3.0732,
1.28403,1.28987,1.29689,1.30499,1.31411,1.32418,1.33518,1.3471,1.36001,1.37405,1.38949,1.40684,1.42669,1.44905,1.47282,1.50811,1.54694,1.58743,1.6301,1.68034,1.72749,1.77677,1.83848,1.91631,2.00924,2.11439,2.22852,2.34878,2.47287,2.59904,2.72601,2.8528,2.97865,
1.24452,1.25339,1.26341,1.27454,1.28673,1.29995,1.3142,1.3295,1.34594,1.36367,1.38294,1.4041,1.42755,1.4536,1.48278,1.51749,1.55602,1.59744,1.64191,1.69041,1.74107,1.79605,1.85951,1.93372,2.01868,2.11302,2.21477,2.32196,2.4328,2.54582,2.65981,2.77382,2.88701,
1.20623,1.21821,1.23134,1.24557,1.26089,1.27728,1.29476,1.31337,1.3332,1.35439,1.37714,1.40172,1.42844,1.45764,1.48979,1.52561,1.56475,1.6069,1.65213,1.70072,1.75267,1.80913,1.872,1.9425,2.02081,2.1062,2.19747,2.29327,2.39224,2.4932,2.59509,2.69702,2.79818,
1.16912,1.18429,1.20057,1.21797,1.23645,1.25603,1.27672,1.29857,1.32166,1.34611,1.37207,1.39975,1.42939,1.46126,1.49566,1.53289,1.57292,1.61572,1.66134,1.71001,1.762,1.81802,1.87899,1.94556,2.01783,2.09539,2.17747,2.26312,2.35134,2.44118,2.53176,2.62231,2.71209,
1.13315,1.15155,1.17106,1.19165,1.21332,1.23609,1.25997,1.285,1.31124,1.33878,1.36776,1.3983,1.43059,1.46481,1.50114,1.53976,1.58072,1.62404,1.66982,1.71823,1.76951,1.8241,1.88246,1.94491,2.01149,2.08192,2.15567,2.23207,2.31039,2.38989,2.46987,2.54966,2.62865,
1.09829,1.11997,1.14273,1.16655,1.19144,1.21739,1.24444,1.27259,1.30191,1.33244,1.36428,1.39751,1.43225,1.46861,1.50671,1.54664,1.58845,1.63218,1.67791,1.72574,1.77586,1.82848,1.88384,1.94208,2.00318,2.06691,2.13293,2.20073,2.2698,2.33957,2.40951,2.47908,2.54778,
1.06449,1.0895,1.11554,1.14263,1.17074,1.19989,1.23009,1.26135,1.29368,1.32713,1.36173,1.39754,1.4346,1.47299,1.51274,1.5539,1.59649,1.64053,1.68604,1.73309,1.78175,1.83212,1.88429,1.93828,1.99403,2.05137,2.11004,2.16971,2.22999,2.29049,2.35082,2.41058,2.46939,
1.03174,1.0601,1.08946,1.11983,1.1512,1.18356,1.21691,1.25126,1.28659,1.32292,1.36024,1.39856,1.43789,1.47823,1.51958,1.56192,1.60524,1.64953,1.69474,1.74089,1.78795,1.83592,1.8848,1.93453,1.98504,2.03618,2.08777,2.13959,2.1914,2.24294,2.29396,2.34421,2.39341,
1,1.03174,1.06445,1.09813,1.13278,1.16838,1.20491,1.24236,1.2807,1.3199,1.35994,1.40077,1.44235,1.48463,1.52757,1.57109,1.61515,1.65966,1.70455,1.74975,1.79517,1.84071,1.88628,1.93178,1.97712,2.02216,2.06681,2.11096,2.15447,2.19723,2.23912,2.28001,2.31978,
