2.71828,3.07922,3.48129,3.92071,4.39042,4.87977,5.37436,5.85645,6.30581,
2.39888,2.71724,3.07197,3.4597,3.87422,4.30612,4.74268,5.16823,5.56486,
2.117,2.39786,2.71085,3.05298,3.41879,3.79996,4.18528,4.56089,4.91097,
1.86825,2.11606,2.39222,2.69413,3.01695,3.35335,3.69342,4.02494,4.33391,
1.64872,1.86739,2.11108,2.37751,2.6624,2.95927,3.2594,3.55197,3.82467,
1.45499,1.64796,1.86302,2.09814,2.34955,2.61155,2.87641,3.13461,3.37526,
1.28403,1.45434,1.64415,1.85165,2.07352,2.30472,2.53845,2.76629,2.97865,
1.13315,1.2835,1.45105,1.63418,1.82999,2.03401,2.24024,2.44128,2.62865,
1,1.13278,1.2807,1.44235,1.61515,1.79517,1.97712,2.15447,2.31978,
