2.71828,2.89348,3.07922,3.27528,3.48129,3.69669,3.92071,4.15236,4.39042,4.63345,4.87977,5.12744,5.37436,5.61818,5.85645,6.08655,6.30581,
2.55359,2.70492,2.86538,3.03431,3.21144,3.3968,3.59053,3.79466,4.01746,4.23829,4.47862,4.72535,4.97371,5.22092,5.46373,5.69892,5.92376,
2.39888,2.52775,2.66408,2.80653,2.95497,3.11022,3.27151,3.4396,3.66724,3.84375,4.09026,4.33974,4.59103,4.84346,5.09245,5.3338,5.56486,
2.25353,2.36242,2.4764,2.59283,2.71198,2.83796,2.96595,3.04497,3.3877,3.39811,3.71697,3.96934,4.22304,4.48391,4.74181,4.99039,5.2277,
2.117,2.21009,2.30483,2.39529,2.48124,2.58281,2.7284,2.40544,3.45881,2.66175,3.42711,3.61358,3.86274,4.14093,4.41267,4.66896,4.91097,
1.98874,2.07314,2.15497,2.21997,2.25281,2.30159,2.97731,0.0541951,0.035777,0.0643083,3.73208,3.21014,3.48738,3.81716,4.11045,4.37191,4.61343,
1.86825,1.95475,2.03828,2.09348,2.02526,1.41031,0.0438943,0.000984874,0.000379888,0.00122272,0.0575606,2.02164,3.07258,3.54188,3.85083,4.10425,4.33391,
1.75505,1.85435,1.96532,2.10604,2.36026,0.0379408,0.000820967,1.81284e-05,4.21564e-06,2.34101e-05,0.0011101,0.0530744,3.25173,3.43821,3.65684,3.86925,4.07134,
1.64872,1.75637,1.87704,2.01981,2.18908,0.0226904,0.000243456,2.78376e-06,1.37867e-07,3.97068e-06,0.000351995,0.0329565,3.18297,3.31297,3.47859,3.65294,3.82467,
1.54883,1.65865,1.78022,1.92088,2.09302,0.0417782,0.000831464,1.66535e-05,2.81666e-06,2.15251e-05,0.001129,0.0592493,3.04034,3.16207,3.30053,3.44708,3.59294,
1.45499,1.56162,1.67705,1.80345,1.93863,2.06128,0.041108,0.000828281,0.000243349,0.00101671,0.0532777,2.85051,2.90399,3.00376,3.12278,3.24929,3.37526,
1.36684,1.46749,1.57488,1.68943,1.80909,1.92817,2.04786,0.04146,0.0224871,0.0481288,2.47511,2.62797,2.73095,2.83498,2.94541,3.05896,3.17076,
1.28403,1.3776,1.47681,1.58173,1.69169,1.80605,1.92883,2.07482,2.15888,2.31426,2.36497,2.46501,2.56588,2.66805,2.77231,2.87689,2.97865,
1.20623,1.29241,1.38357,1.47976,1.58075,1.68642,1.79743,1.91291,2.01565,2.12721,2.21515,2.31031,2.40799,2.50676,2.60585,2.70374,2.79818,
1.13315,1.21192,1.29524,1.3831,1.47533,1.5717,1.67175,1.7738,1.87342,1.97327,2.06718,2.16165,2.25695,2.35242,2.44713,2.53977,2.62865,
1.06449,1.136,1.2117,1.29154,1.37537,1.4629,1.55365,1.64658,1.74017,1.8342,1.92719,2.0202,2.11323,2.20566,2.29661,2.38496,2.46939,
1,1.06445,1.13278,1.20491,1.2807,1.35994,1.44235,1.52757,1.61515,1.70455,1.79517,1.88628,1.97712,2.06681,2.15447,2.23912,2.31978,
