2.71828,3.07531,3.47568,3.91432,4.38386,4.8736,5.36921,5.85314,6.30581,
2.39598,2.71347,3.0674,3.45471,3.86924,4.30158,4.7391,5.16615,5.56486,
2.11337,2.39416,2.70691,3.04895,3.41493,3.79657,4.18271,4.55948,4.91097,
1.8646,2.11257,2.38879,2.69082,3.0139,3.35076,3.69152,4.02392,4.33391,
1.64533,1.86423,2.10811,2.37475,2.65995,2.95727,3.25797,3.55123,3.82467,
1.45197,1.64518,1.86047,2.09585,2.34759,2.60999,2.87533,3.13406,3.37526,
1.28142,1.45194,1.64198,1.84975,2.07196,2.30355,2.53769,2.76594,2.97865,
1.13095,1.28145,1.4492,1.63262,1.82877,2.03319,2.23981,2.44114,2.62865,
0.998172,1.13102,1.27912,1.44105,1.61424,1.79471,1.9771,2.15472,2.31978,
