u1,u2
0.879779,0
0.879779,-0.00145341
0.879777,-0.00290655
0.879775,-0.00435922
0.879771,-0.00581122
0.879767,-0.00726233
0.879761,-0.00871232
0.879754,-0.010161
0.879746,-0.0116081
0.879737,-0.0130535
0.879727,-0.0144969
0.879715,-0.0159381
0.879702,-0.0173769
0.879688,-0.0188131
0.879672,-0.0202465
0.879654,-0.021677
0.879635,-0.0231043
0.879613,-0.0245282
0.87959,-0.0259486
0.879565,-0.0273652
0.879538,-0.028778
0.879509,-0.0301867
0.879477,-0.0315911
0.879443,-0.0329912
0.879406,-0.0343867
0.879367,-0.0357775
0.879324,-0.0371634
0.879279,-0.0385444
0.879231,-0.0399203
0.87918,-0.0412909
0.879126,-0.0426561
0.879068,-0.0440158
0.879006,-0.0453699
0.878941,-0.0467183
0.878872,-0.0480608
0.878799,-0.0493974
0.878722,-0.0507279
0.878642,-0.0520523
0.878556,-0.0533705
0.878467,-0.0546823
0.878373,-0.0559877
0.878274,-0.0572867
0.87817,-0.058579
0.878062,-0.0598648
0.877949,-0.0611438
0.87783,-0.062416
0.877707,-0.0636814
0.877578,-0.0649399
0.877444,-0.0661915
0.877304,-0.067436
0.877158,-0.0686734
0.877007,-0.0699037
0.87685,-0.0711268
0.876688,-0.0723427
0.876519,-0.0735513
0.876344,-0.0747526
0.876163,-0.0759465
0.875976,-0.077133
0.875782,-0.0783121
0.875582,-0.0794837
0.875376,-0.0806478
0.875163,-0.0818043
0.874943,-0.0829532
0.874717,-0.0840945
0.874484,-0.0852282
0.874244,-0.0863541
0.873997,-0.0874723
0.873743,-0.0885828
0.873482,-0.0896855
0.873215,-0.0907803
0.87294,-0.0918673
0.872657,-0.0929465
0.872368,-0.0940177
0.872071,-0.095081
0.871767,-0.0961364
0.871456,-0.0971838
0.871137,-0.0982231
0.870811,-0.0992544
0.870477,-0.100278
0.870136,-0.101293
0.869787,-0.1023
0.869431,-0.103299
0.869067,-0.104289
0.868695,-0.105272
0.868316,-0.106246
0.867929,-0.107212
0.867534,-0.10817
0.867132,-0.109119
0.866721,-0.11006
0.866303,-0.110993
0.865877,-0.111917
0.865444,-0.112833
0.865002,-0.11374
0.864552,-0.114639
0.864095,-0.115529
0.86363,-0.116411
0.863157,-0.117285
0.862676,-0.118149
0.862187,-0.119005
0.86169,-0.119852
0.861185,-0.120691
0.860672,-0.121521
0.860151,-0.122342
0.859623,-0.123154
0.859086,-0.123958
0.858541,-0.124752
0.857989,-0.125538
0.857428,-0.126315
0.856859,-0.127082
0.856283,-0.127841
0.855698,-0.128591
0.855106,-0.129332
0.854506,-0.130063
0.853897,-0.130785
0.853281,-0.131499
0.852656,-0.132203
0.852024,-0.132897
0.851384,-0.133583
0.850736,-0.134259
0.85008,-0.134926
0.849416,-0.135583
0.848744,-0.136231
0.848064,-0.13687
0.847376,-0.137499
0.846681,-0.138118
0.845977,-0.138728
0.845266,-0.139328
0.844547,-0.139918
0.843819,-0.140499
0.843085,-0.14107
0.842342,-0.141631
0.841591,-0.142183
0.840833,-0.142724
0.840067,-0.143255
0.839293,-0.143777
0.838511,-0.144289
0.837722,-0.14479
0.836925,-0.145281
0.83612,-0.145763
0.835307,-0.146234
0.834487,-0.146695
0.833659,-0.147145
0.832823,-0.147585
0.83198,-0.148015
0.831129,-0.148435
0.83027,-0.148844
0.829404,-0.149242
0.82853,-0.149631
0.827649,-0.150008
0.82676,-0.150375
0.825863,-0.150731
0.824959,-0.151076
0.824048,-0.151411
0.823129,-0.151735
0.822202,-0.152048
0.821268,-0.15235
0.820327,-0.152641
0.819378,-0.152921
0.818421,-0.15319
0.817458,-0.153448
0.816487,-0.153695
0.815508,-0.15393
0.814522,-0.154154
0.813529,-0.154368
0.812528,-0.154569
0.81152,-0.15476
0.810505,-0.154938
0.809482,-0.155106
0.808453,-0.155262
0.807416,-0.155406
0.806371,-0.155538
0.80532,-0.155659
0.804261,-0.155769
0.803195,-0.155866
0.802122,-0.155952
0.801041,-0.156025
0.799954,-0.156087
0.798859,-0.156137
0.797757,-0.156174
0.796648,-0.1562
0.795532,-0.156214
0.794408,-0.156215
0.793278,-0.156204
0.79214,-0.156181
0.790996,-0.156145
0.789844,-0.156097
0.788686,-0.156037
0.78752,-0.155964
0.786347,-0.155878
0.785167,-0.15578
0.78398,-0.155669
0.782786,-0.155546
0.781586,-0.155409
0.780378,-0.15526
0.779163,-0.155098
0.777941,-0.154923
0.776712,-0.154736
0.775476,-0.154535
0.774233,-0.154321
0.772983,-0.154094
0.771727,-0.153853
0.770463,-0.1536
0.769192,-0.153333
0.767914,-0.153053
0.76663,-0.152759
0.765338,-0.152452
0.764039,-0.152132
0.762734,-0.151797
0.761421,-0.15145
0.760102,-0.151088
0.758776,-0.150713
0.757442,-0.150324
0.756102,-0.149921
0.754754,-0.149504
0.7534,-0.149074
0.752039,-0.148629
0.75067,-0.14817
0.749295,-0.147697
0.747913,-0.14721
0.746523,-0.146709
0.745127,-0.146194
0.743723,-0.145664
0.742313,-0.145119
0.740895,-0.144561
0.739471,-0.143987
0.738039,-0.143399
