u1,u2
0.994,0
0.993999,-0.000126505
0.993997,-0.000252995
0.993994,-0.000379435
0.99399,-0.000505799
0.993984,-0.000632063
0.993977,-0.000758201
0.993969,-0.00088419
0.99396,-0.00101
0.993949,-0.00113562
0.993937,-0.00126102
0.993924,-0.00138617
0.99391,-0.00151105
0.993895,-0.00163565
0.993878,-0.00175993
0.99386,-0.00188388
0.993841,-0.00200748
0.993821,-0.00213071
0.9938,-0.00225355
0.993778,-0.00237598
0.993754,-0.00249798
0.99373,-0.00261954
0.993704,-0.00274064
0.993678,-0.00286126
0.99365,-0.00298139
0.993621,-0.00310102
0.993592,-0.00322013
0.993561,-0.00333871
0.99353,-0.00345674
0.993497,-0.00357422
0.993464,-0.00369114
0.993429,-0.00380748
0.993394,-0.00392324
0.993358,-0.00403841
0.993321,-0.00415298
0.993283,-0.00426694
0.993245,-0.00438029
0.993206,-0.00449302
0.993165,-0.00460513
0.993125,-0.00471661
0.993083,-0.00482745
0.993041,-0.00493766
0.992998,-0.00504723
0.992954,-0.00515616
0.99291,-0.00526444
0.992865,-0.00537208
0.992819,-0.00547907
0.992773,-0.00558541
0.992726,-0.0056911
0.992679,-0.00579615
0.992631,-0.00590055
0.992582,-0.00600431
0.992533,-0.00610742
0.992484,-0.00620988
0.992434,-0.0063117
0.992383,-0.00641289
0.992332,-0.00651343
0.992281,-0.00661334
0.992229,-0.00671262
0.992177,-0.00681126
0.992124,-0.00690928
0.992071,-0.00700668
0.992017,-0.00710346
0.991963,-0.00719962
0.991909,-0.00729517
0.991854,-0.00739011
0.991799,-0.00748445
0.991744,-0.00757818
0.991688,-0.00767132
0.991633,-0.00776387
0.991576,-0.00785584
0.99152,-0.00794722
0.991463,-0.00803802
0.991406,-0.00812825
0.991348,-0.00821791
0.991291,-0.00830701
0.991233,-0.00839555
0.991175,-0.00848354
0.991116,-0.00857097
0.991058,-0.00865787
0.990999,-0.00874422
0.99094,-0.00883004
0.990881,-0.00891533
0.990821,-0.0090001
0.990762,-0.00908434
0.990702,-0.00916807
0.990642,-0.0092513
0.990582,-0.00933402
0.990522,-0.00941623
0.990461,-0.00949796
0.990401,-0.00957919
0.99034,-0.00965994
0.990279,-0.00974021
0.990218,-0.00982
0.990157,-0.00989932
0.990096,-0.00997818
0.990035,-0.0100566
0.989973,-0.0101345
0.989912,-0.010212
0.98985,-0.010289
0.989788,-0.0103656
0.989726,-0.0104418
0.989664,-0.0105175
0.989602,-0.0105928
0.98954,-0.0106677
0.989478,-0.0107421
0.989416,-0.0108162
0.989353,-0.0108898
0.989291,-0.010963
0.989228,-0.0110358
0.989166,-0.0111082
0.989103,-0.0111802
0.989041,-0.0112518
0.988978,-0.0113231
0.988915,-0.0113939
0.988852,-0.0114644
0.988789,-0.0115345
0.988727,-0.0116042
0.988664,-0.0116736
0.988601,-0.0117426
0.988538,-0.0118112
0.988475,-0.0118795
0.988411,-0.0119474
0.988348,-0.012015
0.988285,-0.0120822
0.988222,-0.0121491
0.988159,-0.0122156
0.988096,-0.0122818
0.988032,-0.0123477
0.987969,-0.0124132
0.987906,-0.0124785
0.987843,-0.0125434
0.987779,-0.0126079
0.987716,-0.0126722
0.987653,-0.0127361
0.987589,-0.0127998
0.987526,-0.0128631
0.987463,-0.0129261
0.9874,-0.0129888
0.987336,-0.0130513
0.987273,-0.0131134
0.98721,-0.0131752
0.987146,-0.0132368
0.987083,-0.013298
0.98702,-0.013359
0.986956,-0.0134197
0.986893,-0.0134801
0.98683,-0.0135403
0.986767,-0.0136001
0.986703,-0.0136597
0.98664,-0.013719
0.986577,-0.0137781
0.986514,-0.0138369
0.98645,-0.0138954
0.986387,-0.0139537
0.986324,-0.0140117
0.986261,-0.0140695
0.986198,-0.014127
0.986135,-0.0141842
0.986072,-0.0142413
0.986009,-0.014298
0.985946,-0.0143546
0.985883,-0.0144108
0.98582,-0.0144669
0.985757,-0.0145227
0.985694,-0.0145783
0.985631,-0.0146336
0.985568,-0.0146887
0.985505,-0.0147436
0.985442,-0.0147983
0.985379,-0.0148527
0.985316,-0.0149069
0.985254,-0.0149609
0.985191,-0.0150147
0.985128,-0.0150683
0.985065,-0.0151216
0.985003,-0.0151747
0.98494,-0.0152277
0.984877,-0.0152804
0.984815,-0.0153329
0.984752,-0.0153852
0.98469,-0.0154373
0.984627,-0.0154892
0.984565,-0.0155409
0.984502,-0.0155923
0.98444,-0.0156436
0.984378,-0.0156947
0.984315,-0.0157456
0.984253,-0.0157964
0.984191,-0.0158469
0.984129,-0.0158972
0.984066,-0.0159474
0.984004,-0.0159973
0.983942,-0.0160471
0.98388,-0.0160967
0.983818,-0.0161461
0.983756,-0.0161953
0.983694,-0.0162444
0.983632,-0.0162932
0.98357,-0.0163419
0.983508,-0.0163904
0.983447,-0.0164388
0.983385,-0.016487
0.983323,-0.016535
0.983261,-0.0165828
0.9832,-0.0166305
0.983138,-0.016678
0.983076,-0.0167253
0.983015,-0.0167724
0.982953,-0.0168194
0.982892,-0.0168663
0.98283,-0.016913
0.982769,-0.0169595
0.982708,-0.0170058
0.982646,-0.0170521
0.982585,-0.0170981
0.982524,-0.017144
0.982462,-0.0171897
0.982401,-0.0172353
0.98234,-0.0172807
0.982279,-0.017326
0.982218,-0.0173712
0.982157,-0.0174162
0.982096,-0.017461
0.982035,-0.0175057
0.981974,-0.0175502
0.981913,-0.0175946
0.981852,-0.0176389
0.981792,-0.017683
0.981731,-0.017727
0.98167,-0.0177708
0.981609,-0.0178145
0.981549,-0.0178581
0.981488,-0.0179015
0.981428,-0.0179448
0.981367,-0.0179879
0.981307,-0.0180309
0.981246,-0.0180738
0.981186,-0.0181165
0.981125,-0.0181592
0.981065,-0.0182016
0.981005,-0.018244
0.980945,-0.0182862
0.980884,-0.0183283
0.980824,-0.0183703
0.980764,-0.0184121
0.980704,-0.0184538
0.980644,-0.0184954
0.980584,-0.0185369
0.980524,-0.0185782
0.980464,-0.0186194
0.980404,-0.0186605
0.980344,-0.0187015
0.980284,-0.0187424
0.980225,-0.0187831
0.980165,-0.0188237
0.980105,-0.0188642
0.980046,-0.0189046
0.979986,-0.0189448
0.979926,-0.018985
0.979867,-0.019025
0.979807,-0.0190649
0.979748,-0.0191047
0.979688,-0.0191444
0.979629,-0.019184
0.97957,-0.0192235
0.97951,-0.0192628
0.979451,-0.0193021
0.979392,-0.0193412
0.979333,-0.0193802
0.979274,-0.0194191
0.979214,-0.019458
0.979155,-0.0194967
0.979096,-0.0195353
0.979037,-0.0195737
0.978978,-0.0196121
0.978919,-0.0196504
0.978861,-0.0196886
0.978802,-0.0197267
0.978743,-0.0197646
0.978684,-0.0198025
0.978625,-0.0198403
0.978567,-0.0198779
