u1,u2
0.994,0
0.993927,-0.00136105
0.993715,-0.00269207
0.99338,-0.00396923
0.992945,-0.0051776
0.992434,-0.0063113
0.991866,-0.00737068
0.991257,-0.00835967
0.990619,-0.00928392
0.989962,-0.0101495
0.989292,-0.0109625
0.988615,-0.0117284
0.987933,-0.012452
0.987249,-0.0131378
0.986566,-0.0137896
0.985884,-0.0144106
0.985205,-0.0150037
0.984529,-0.0155715
0.983857,-0.0161162
0.983189,-0.0166398
0.982526,-0.0171438
0.981867,-0.0176298
0.981212,-0.0180993
0.980562,-0.0185532
0.979917,-0.0189928
0.979276,-0.0194189
0.97864,-0.0198325
0.978008,-0.0202342
0.97738,-0.0206249
0.976757,-0.0210051
0.976138,-0.0213754
0.975523,-0.0217363
0.974912,-0.0220884
0.974305,-0.0224321
0.973702,-0.0227677
0.973102,-0.0230957
0.972506,-0.0234164
0.971914,-0.0237302
0.971325,-0.0240373
0.97074,-0.024338
0.970158,-0.0246326
0.969579,-0.0249213
0.969003,-0.0252043
0.96843,-0.0254819
0.96786,-0.0257542
0.967293,-0.0260215
0.966729,-0.0262839
0.966168,-0.0265416
0.965609,-0.0267947
0.965053,-0.0270434
0.9645,-0.0272878
0.963949,-0.0275281
0.9634,-0.0277643
0.962854,-0.0279967
0.962311,-0.0282252
0.961769,-0.0284501
0.96123,-0.0286713
0.960693,-0.0288891
0.960159,-0.0291035
0.959626,-0.0293145
0.959096,-0.0295224
0.958567,-0.029727
0.958041,-0.0299286
0.957516,-0.0301272
0.956994,-0.0303229
0.956473,-0.0305157
0.955954,-0.0307056
0.955437,-0.0308929
0.954921,-0.0310774
0.954408,-0.0312593
0.953896,-0.0314387
0.953386,-0.0316155
0.952877,-0.0317898
0.95237,-0.0319617
0.951865,-0.0321313
0.951361,-0.0322984
0.950859,-0.0324633
0.950358,-0.032626
0.949859,-0.0327864
0.949361,-0.0329447
0.948865,-0.0331008
0.94837,-0.0332548
0.947876,-0.0334067
0.947384,-0.0335567
0.946893,-0.0337046
0.946403,-0.0338505
0.945915,-0.0339945
0.945428,-0.0341366
0.944942,-0.0342768
0.944458,-0.0344151
0.943974,-0.0345517
0.943492,-0.0346864
0.943011,-0.0348193
0.942531,-0.0349505
0.942053,-0.03508
0.941575,-0.0352077
0.941099,-0.0353338
0.940623,-0.0354582
0.940149,-0.035581
0.939676,-0.0357021
0.939204,-0.0358217
0.938733,-0.0359397
0.938263,-0.0360561
0.937794,-0.0361709
0.937326,-0.0362843
0.936858,-0.0363961
0.936392,-0.0365065
0.935927,-0.0366153
0.935463,-0.0367227
0.934999,-0.0368287
0.934537,-0.0369333
0.934076,-0.0370364
0.933615,-0.0371381
0.933155,-0.0372385
0.932696,-0.0373374
0.932238,-0.0374351
0.931781,-0.0375314
0.931325,-0.0376263
0.930869,-0.03772
0.930415,-0.0378123
0.929961,-0.0379033
0.929508,-0.0379931
0.929055,-0.0380816
0.928604,-0.0381688
0.928153,-0.0382548
0.927703,-0.0383396
0.927254,-0.0384231
0.926805,-0.0385054
0.926357,-0.0385865
0.92591,-0.0386665
0.925464,-0.0387452
0.925018,-0.0388228
0.924573,-0.0388992
0.924129,-0.0389744
0.923686,-0.0390485
0.923243,-0.0391215
0.9228,-0.0391933
0.922359,-0.039264
0.921918,-0.0393336
0.921478,-0.0394021
0.921038,-0.0394695
0.920599,-0.0395358
0.920161,-0.039601
0.919723,-0.0396651
0.919286,-0.0397282
0.918849,-0.0397902
0.918413,-0.0398512
0.917978,-0.0399111
0.917543,-0.03997
0.917109,-0.0400279
0.916675,-0.0400847
0.916242,-0.0401405
0.91581,-0.0401953
0.915378,-0.0402491
0.914946,-0.0403019
0.914515,-0.0403537
0.914085,-0.0404045
0.913655,-0.0404544
0.913226,-0.0405032
0.912797,-0.0405511
0.912369,-0.040598
0.911941,-0.040644
0.911514,-0.040689
0.911088,-0.0407331
0.910661,-0.0407762
0.910236,-0.0408184
0.90981,-0.0408596
0.909386,-0.0408999
0.908962,-0.0409393
0.908538,-0.0409778
0.908114,-0.0410153
0.907692,-0.041052
0.907269,-0.0410877
0.906847,-0.0411226
0.906426,-0.0411565
0.906005,-0.0411896
0.905584,-0.0412218
0.905164,-0.0412531
0.904744,-0.0412835
0.904325,-0.041313
0.903906,-0.0413417
0.903488,-0.0413695
0.90307,-0.0413964
0.902652,-0.0414225
0.902235,-0.0414477
0.901818,-0.0414721
0.901402,-0.0414956
0.900986,-0.0415183
0.90057,-0.0415401
0.900155,-0.0415611
0.89974,-0.0415813
0.899326,-0.0416006
0.898912,-0.0416191
0.898498,-0.0416368
0.898085,-0.0416537
0.897672,-0.0416697
0.89726,-0.041685
0.896848,-0.0416994
0.896436,-0.041713
0.896024,-0.0417258
0.895613,-0.0417378
0.895203,-0.0417491
0.894792,-0.0417595
0.894382,-0.0417691
0.893973,-0.041778
0.893563,-0.041786
0.893154,-0.0417933
0.892746,-0.0417998
0.892337,-0.0418055
0.891929,-0.0418104
0.891522,-0.0418146
0.891114,-0.041818
0.890707,-0.0418206
0.890301,-0.0418225
0.889894,-0.0418236
0.889488,-0.0418239
0.889082,-0.0418235
0.888677,-0.0418223
0.888272,-0.0418204
0.887867,-0.0418177
0.887463,-0.0418143
0.887058,-0.0418101
0.886654,-0.0418052
0.886251,-0.0417996
0.885848,-0.0417932
0.885444,-0.041786
0.885042,-0.0417782
0.884639,-0.0417696
0.884237,-0.0417603
0.883835,-0.0417502
0.883434,-0.0417394
0.883032,-0.0417279
0.882631,-0.0417157
0.88223,-0.0417028
0.88183,-0.0416891
0.881429,-0.0416747
0.881029,-0.0416596
0.88063,-0.0416438
0.88023,-0.0416273
0.879831,-0.0416101
0.879432,-0.0415922
0.879033,-0.0415735
0.878635,-0.0415542
0.878237,-0.0415342
0.877839,-0.0415134
0.877441,-0.041492
0.877044,-0.0414699
0.876646,-0.0414471
0.876249,-0.0414235
0.875853,-0.0413993
0.875456,-0.0413744
0.87506,-0.0413489
0.874664,-0.0413226
0.874268,-0.0412957
0.873872,-0.041268
0.873477,-0.0412397
0.873082,-0.0412107
0.872687,-0.041181
0.872292,-0.0411507
0.871898,-0.0411197
0.871504,-0.041088
0.87111,-0.0410556
0.870716,-0.0410226
0.870322,-0.0409889
0.869929,-0.0409545
0.869536,-0.0409195
0.869143,-0.0408838
0.86875,-0.0408474
0.868357,-0.0408104
0.867965,-0.0407727
0.867573,-0.0407343
0.867181,-0.0406953
0.866789,-0.0406557
0.866398,-0.0406154
0.866006,-0.0405744
0.865615,-0.0405328
0.865224,-0.0404905
0.864833,-0.0404476
0.864443,-0.040404
0.864052,-0.0403598
0.863662,-0.0403149
0.863272,-0.0402694
0.862882,-0.0402232
0.862493,-0.0401764
0.862103,-0.040129
0.861714,-0.0400809
0.861325,-0.0400322
0.860936,-0.0399828
0.860547,-0.0399328
0.860159,-0.0398822
