u1,u2
0.994,0
0.993971,-0.000852648
0.993887,-0.00169771
0.993749,-0.00252844
0.993562,-0.00333911
0.993331,-0.00412532
0.993062,-0.00488411
0.992761,-0.00561387
0.992433,-0.00631408
0.992083,-0.00698504
0.991715,-0.00762765
0.991332,-0.00824314
0.990937,-0.00883296
0.990534,-0.00939861
0.990123,-0.00994164
0.989707,-0.0104635
0.989286,-0.0109657
0.988863,-0.0114494
0.988437,-0.011916
0.988011,-0.0123665
0.987583,-0.0128021
0.987156,-0.0132237
0.986728,-0.0136322
0.986301,-0.0140283
0.985875,-0.0144129
0.98545,-0.0147867
0.985026,-0.0151502
0.984604,-0.0155041
0.984183,-0.0158488
0.983763,-0.016185
0.983345,-0.0165129
0.982929,-0.0168331
0.982514,-0.0171459
0.982102,-0.0174517
0.981691,-0.0177508
0.981282,-0.0180436
0.980874,-0.0183303
0.980469,-0.0186111
0.980065,-0.0188864
0.979663,-0.0191564
0.979263,-0.0194212
0.978864,-0.0196812
0.978468,-0.0199364
0.978073,-0.0201871
0.977679,-0.0204334
0.977288,-0.0206755
0.976898,-0.0209136
0.976509,-0.0211478
0.976123,-0.0213782
0.975738,-0.0216049
0.975354,-0.0218281
0.974972,-0.0220479
0.974592,-0.0222644
0.974213,-0.0224776
0.973836,-0.0226878
0.97346,-0.022895
0.973085,-0.0230992
0.972712,-0.0233006
0.97234,-0.0234992
0.97197,-0.0236951
0.971601,-0.0238884
0.971234,-0.0240792
0.970867,-0.0242675
0.970502,-0.0244534
0.970139,-0.0246369
0.969776,-0.0248181
0.969415,-0.0249971
0.969055,-0.0251739
0.968696,-0.0253486
0.968338,-0.0255212
0.967982,-0.0256917
0.967626,-0.0258603
0.967272,-0.0260269
0.966919,-0.0261916
0.966567,-0.0263544
0.966216,-0.0265155
0.965866,-0.0266747
0.965517,-0.0268321
0.965169,-0.0269879
0.964822,-0.027142
0.964477,-0.0272944
0.964132,-0.0274452
0.963788,-0.0275944
0.963445,-0.0277421
0.963103,-0.0278882
0.962762,-0.0280328
0.962422,-0.028176
0.962083,-0.0283176
0.961744,-0.0284579
0.961407,-0.0285968
0.96107,-0.0287343
0.960735,-0.0288704
0.9604,-0.0290052
0.960066,-0.0291387
0.959733,-0.029271
0.9594,-0.0294019
0.959069,-0.0295316
0.958738,-0.0296601
0.958408,-0.0297873
0.958079,-0.0299134
0.95775,-0.0300382
0.957422,-0.030162
0.957095,-0.0302845
