u1,u2
0.994,0
0.993561,-0.00333816
0.992434,-0.00631118
0.990941,-0.00882973
0.989292,-0.0109629
0.98759,-0.0127999
0.985883,-0.0144112
0.984191,-0.0158475
0.982524,-0.0171448
0.980884,-0.0183293
0.979273,-0.0194204
0.97769,-0.0204326
0.976134,-0.0213773
0.974604,-0.0222635
0.973098,-0.0230983
0.971614,-0.0238874
0.970152,-0.0246357
0.96871,-0.0253473
0.967287,-0.0260254
0.965881,-0.0266729
0.964492,-0.0272924
0.963119,-0.027886
0.961761,-0.0284555
0.960417,-0.0290025
0.959087,-0.0295286
0.957769,-0.0300349
0.956463,-0.0305227
0.955169,-0.0309929
0.953885,-0.0314466
0.952612,-0.0318844
0.951349,-0.0323072
0.950096,-0.0327157
0.948852,-0.0331104
0.947616,-0.0334921
0.946389,-0.0338611
0.94517,-0.034218
0.943959,-0.0345632
0.942755,-0.0348971
0.941559,-0.0352202
0.940369,-0.0355327
0.939187,-0.0358351
0.93801,-0.0361276
0.93684,-0.0364105
0.935676,-0.0366841
0.934517,-0.0369486
0.933365,-0.0372043
0.932217,-0.0374514
0.931075,-0.0376901
0.929938,-0.0379206
0.928807,-0.0381431
0.927679,-0.0383578
0.926557,-0.0385649
0.925439,-0.0387644
0.924326,-0.0389567
0.923216,-0.0391417
0.922111,-0.0393196
0.92101,-0.0394907
0.919913,-0.0396549
0.91882,-0.0398124
0.91773,-0.0399634
0.916645,-0.0401079
0.915562,-0.040246
0.914483,-0.0403779
0.913408,-0.0405036
0.912336,-0.0406232
0.911266,-0.0407368
0.910201,-0.0408445
0.909138,-0.0409463
0.908078,-0.0410424
0.907021,-0.0411328
0.905966,-0.0412177
0.904915,-0.0412969
0.903866,-0.0413707
0.90282,-0.041439
0.901777,-0.041502
0.900736,-0.0415598
0.899697,-0.0416122
0.898661,-0.0416595
0.897627,-0.0417016
0.896596,-0.0417387
0.895567,-0.0417707
0.89454,-0.0417977
0.893515,-0.0418198
0.892492,-0.041837
0.891472,-0.0418493
0.890453,-0.0418568
0.889436,-0.0418595
0.888422,-0.0418575
0.887409,-0.0418508
0.886398,-0.0418395
0.885389,-0.0418235
0.884382,-0.0418029
0.883376,-0.0417778
0.882372,-0.0417481
0.88137,-0.0417139
0.88037,-0.0416753
0.879371,-0.0416323
0.878374,-0.0415848
0.877378,-0.041533
0.876384,-0.0414768
0.875391,-0.0414163
0.8744,-0.0413515
0.87341,-0.0412824
0.872422,-0.041209
0.871435,-0.0411315
0.870449,-0.0410497
0.869465,-0.0409638
0.868482,-0.0408737
0.8675,-0.0407795
0.86652,-0.0406811
0.86554,-0.0405787
0.864562,-0.0404722
0.863586,-0.0403616
0.86261,-0.040247
0.861635,-0.0401284
0.860662,-0.0400058
0.859689,-0.0398792
0.858718,-0.0397487
0.857748,-0.0396142
0.856779,-0.0394757
0.85581,-0.0393334
0.854843,-0.0391871
0.853877,-0.039037
0.852912,-0.0388829
0.851947,-0.0387251
0.850984,-0.0385634
0.850021,-0.0383978
0.849059,-0.0382285
0.848099,-0.0380553
0.847139,-0.0378784
0.846179,-0.0376977
0.845221,-0.0375132
0.844263,-0.037325
0.843307,-0.037133
0.842351,-0.0369374
0.841395,-0.0367379
0.840441,-0.0365348
0.839487,-0.036328
0.838534,-0.0361176
0.837581,-0.0359034
0.836629,-0.0356856
0.835678,-0.0354641
0.834727,-0.035239
0.833777,-0.0350102
0.832828,-0.0347779
0.831879,-0.0345419
0.830931,-0.0343023
0.829984,-0.0340591
0.829037,-0.0338124
0.82809,-0.033562
0.827144,-0.0333081
0.826199,-0.0330506
0.825254,-0.0327896
0.824309,-0.032525
0.823365,-0.0322569
0.822421,-0.0319852
0.821478,-0.03171
0.820536,-0.0314313
0.819593,-0.0311491
0.818651,-0.0308634
0.81771,-0.0305742
0.816769,-0.0302815
0.815828,-0.0299853
0.814888,-0.0296857
0.813948,-0.0293826
0.813008,-0.029076
0.812069,-0.0287659
0.81113,-0.0284525
0.810191,-0.0281355
0.809253,-0.0278151
0.808315,-0.0274913
0.807377,-0.0271641
0.806439,-0.0268334
0.805502,-0.0264993
0.804565,-0.0261618
0.803628,-0.0258209
0.802691,-0.0254766
0.801755,-0.0251289
0.800819,-0.0247778
0.799883,-0.0244234
0.798947,-0.0240655
0.798011,-0.0237043
0.797076,-0.0233396
0.79614,-0.0229717
0.795205,-0.0226003
0.79427,-0.0222256
0.793335,-0.0218475
0.7924,-0.0214661
0.791465,-0.0210813
0.790531,-0.0206932
0.789596,-0.0203018
0.788661,-0.019907
0.787727,-0.0195089
0.786792,-0.0191074
0.785858,-0.0187027
0.784924,-0.0182946
