u1,u2
-0.782443,-0.157166
-0.778508,-0.157022
-0.774439,-0.156953
-0.770235,-0.156962
-0.765894,-0.15705
-0.761414,-0.157221
-0.756795,-0.157478
-0.752034,-0.157822
-0.74713,-0.158257
-0.742081,-0.158784
-0.736885,-0.159407
-0.731541,-0.160127
-0.726045,-0.160947
-0.720396,-0.16187
-0.714591,-0.162897
-0.708628,-0.16403
-0.702504,-0.165273
-0.696217,-0.166626
-0.689762,-0.168092
-0.683138,-0.169673
-0.676341,-0.17137
-0.669367,-0.173186
-0.662212,-0.175121
-0.654872,-0.177176
-0.647343,-0.179355
-0.639621,-0.181656
-0.6317,-0.184082
-0.623576,-0.186633
-0.615242,-0.189309
-0.606694,-0.19211
-0.597924,-0.195037
-0.588927,-0.198088
-0.579695,-0.201264
-0.570222,-0.204563
-0.560498,-0.207983
-0.550516,-0.211523
-0.540268,-0.215178
-0.529743,-0.218948
-0.518932,-0.222826
-0.507824,-0.226808
-0.496408,-0.23089
-0.484674,-0.235063
-0.472607,-0.239321
-0.460197,-0.243654
-0.447428,-0.248052
-0.434287,-0.252503
-0.420759,-0.256994
-0.40683,-0.261509
-0.392483,-0.266031
-0.377702,-0.270538
-0.362471,-0.27501
-0.346773,-0.279419
-0.330593,-0.283737
-0.313914,-0.287931
-0.296721,-0.291965
-0.279,-0.295799
-0.260741,-0.299386
-0.241932,-0.302676
-0.222568,-0.305614
-0.202647,-0.30814
-0.182172,-0.310188
-0.161155,-0.311688
-0.139613,-0.312565
-0.117574,-0.31274
-0.0950773,-0.312135
-0.0721744,-0.31067
-0.0489296,-0.308267
-0.0254212,-0.304854
-0.00174138,-0.300368
0.0220054,-0.294758
0.0457039,-0.287988
0.0692314,-0.280043
0.0924619,-0.270927
0.11527,-0.260666
0.137537,-0.249308
0.159154,-0.236923
0.180027,-0.223596
0.20008,-0.209425
0.219253,-0.19452
0.237509,-0.178991
0.254827,-0.162953
0.271204,-0.146515
0.28665,-0.12978
0.301189,-0.112844
0.314852,-0.0957938
0.327678,-0.0787068
0.339712,-0.0616504
0.350999,-0.0446829
0.361589,-0.0278542
0.371529,-0.0112059
0.380866,0.00522727
0.389646,0.0214168
0.397914,0.0373399
0.405712,0.0529783
0.413077,0.0683178
0.420047,0.0833478
0.426656,0.0980604
0.432937,0.112451
0.438917,0.126515
0.444624,0.140251
0.450083,0.15366
0.455316,0.166743
0.460344,0.179501
0.465187,0.191936
0.469861,0.204053
0.474382,0.215855
0.478764,0.227345
0.483022,0.238529
0.487166,0.249412
0.491207,0.259997
0.495154,0.270289
0.499018,0.280295
0.502805,0.290018
0.506523,0.299463
0.510178,0.308635
