u1,u2
0.994,0
0.993997,-0.000284574
0.993987,-0.000568862
0.993971,-0.00085258
0.993949,-0.00113545
0.993921,-0.00141721
0.993887,-0.00169759
0.993846,-0.00197635
0.9938,-0.00225326
0.993749,-0.0025281
0.993691,-0.00280069
0.993629,-0.00307084
0.993562,-0.00333839
0.993489,-0.0036032
0.993412,-0.00386514
0.993331,-0.00412413
0.993246,-0.00438005
0.993156,-0.00463285
0.993063,-0.00488247
0.992966,-0.00512887
0.992866,-0.00537201
0.992762,-0.00561188
0.992656,-0.00584848
0.992547,-0.00608181
0.992435,-0.00631188
0.992321,-0.00653872
0.992204,-0.00676234
0.992086,-0.00698279
0.991965,-0.0072001
0.991842,-0.00741431
0.991718,-0.00762547
0.991592,-0.00783363
0.991465,-0.00803884
0.991336,-0.00824114
0.991206,-0.00844061
0.991074,-0.00863728
0.990942,-0.00883122
0.990808,-0.00902248
0.990674,-0.00921112
0.990539,-0.00939719
0.990403,-0.00958075
0.990266,-0.00976186
0.990129,-0.00994057
0.989991,-0.0101169
0.989852,-0.010291
0.989713,-0.0104628
0.989573,-0.0106325
0.989433,-0.0108
0.989293,-0.0109654
0.989152,-0.0111287
0.989011,-0.0112901
0.98887,-0.0114495
0.988729,-0.011607
0.988587,-0.0117627
0.988445,-0.0119165
0.988303,-0.0120685
0.988161,-0.0122188
0.988019,-0.0123674
0.987876,-0.0125144
0.987734,-0.0126597
0.987592,-0.0128034
0.987449,-0.0129456
0.987307,-0.0130862
0.987164,-0.0132254
0.987022,-0.0133631
0.98688,-0.0134994
0.986737,-0.0136343
0.986595,-0.0137678
0.986453,-0.0139
0.986311,-0.0140308
0.986169,-0.0141604
0.986027,-0.0142887
0.985885,-0.0144158
0.985743,-0.0145417
0.985601,-0.0146664
0.98546,-0.01479
0.985319,-0.0149124
0.985177,-0.0150337
0.985036,-0.0151539
0.984895,-0.015273
0.984755,-0.0153911
0.984614,-0.0155082
0.984473,-0.0156242
0.984333,-0.0157393
0.984193,-0.0158533
0.984053,-0.0159664
0.983913,-0.0160786
0.983774,-0.0161898
0.983634,-0.0163002
0.983495,-0.0164096
0.983356,-0.0165182
