u1,u2
0.994,0
0.99386,-0.00188368
0.993464,-0.00369087
0.992865,-0.00537189
0.992125,-0.00690918
0.991292,-0.00830769
0.990402,-0.00958074
0.989479,-0.0107445
0.988539,-0.0118144
0.98759,-0.0128038
0.986641,-0.0137239
0.985694,-0.014584
0.984752,-0.0153918
0.983818,-0.0161537
0.982891,-0.0168748
0.981973,-0.0175598
0.981064,-0.0182122
0.980163,-0.0188353
0.979272,-0.0194318
0.978389,-0.0200041
0.977514,-0.0205542
0.976648,-0.0210838
0.97579,-0.0215945
0.974939,-0.0220878
0.974096,-0.0225647
0.973261,-0.0230265
0.972432,-0.0234741
0.97161,-0.0239082
0.970795,-0.0243299
0.969986,-0.0247396
0.969184,-0.0251382
0.968387,-0.0255261
0.967596,-0.0259039
0.96681,-0.0262722
0.96603,-0.0266313
0.965255,-0.0269816
0.964485,-0.0273237
0.96372,-0.0276577
0.962959,-0.027984
0.962203,-0.028303
0.961452,-0.028615
0.960705,-0.0289201
0.959962,-0.0292186
0.959223,-0.0295108
0.958487,-0.0297969
0.957756,-0.0300771
0.957029,-0.0303516
0.956305,-0.0306205
0.955584,-0.030884
0.954867,-0.0311424
0.954154,-0.0313956
0.953443,-0.031644
0.952736,-0.0318875
0.952032,-0.0321264
0.951331,-0.0323608
0.950633,-0.0325907
0.949937,-0.0328163
0.949245,-0.0330378
0.948555,-0.0332551
0.947868,-0.0334684
0.947183,-0.0336777
0.946501,-0.0338833
0.945822,-0.034085
0.945145,-0.0342831
0.94447,-0.0344776
0.943798,-0.0346686
0.943128,-0.0348561
0.94246,-0.0350402
0.941795,-0.035221
0.941131,-0.0353985
0.94047,-0.0355728
0.939811,-0.035744
0.939153,-0.035912
0.938498,-0.036077
0.937845,-0.036239
0.937193,-0.0363981
0.936544,-0.0365543
0.935896,-0.0367076
0.93525,-0.036858
0.934606,-0.0370058
0.933964,-0.0371507
0.933323,-0.037293
0.932684,-0.0374327
0.932046,-0.0375697
0.931411,-0.0377041
0.930776,-0.037836
0.930144,-0.0379654
0.929513,-0.0380923
0.928883,-0.0382168
0.928255,-0.0383388
0.927628,-0.0384584
0.927003,-0.0385757
0.926379,-0.0386907
0.925757,-0.0388033
0.925136,-0.0389136
0.924516,-0.0390217
0.923898,-0.0391276
0.923281,-0.0392313
0.922665,-0.0393328
0.92205,-0.0394321
0.921437,-0.0395292
0.920825,-0.0396243
0.920214,-0.0397173
0.919604,-0.0398081
0.918996,-0.039897
0.918388,-0.0399838
0.917782,-0.0400685
0.917177,-0.0401513
0.916573,-0.0402321
0.91597,-0.0403109
0.915368,-0.0403878
0.914767,-0.0404627
0.914168,-0.0405357
0.913569,-0.0406068
0.912971,-0.0406761
0.912374,-0.0407434
0.911779,-0.0408089
0.911184,-0.0408726
0.91059,-0.0409345
0.909997,-0.0409945
0.909405,-0.0410527
0.908814,-0.0411092
0.908224,-0.0411638
0.907634,-0.0412168
0.907046,-0.0412679
0.906459,-0.0413173
0.905872,-0.041365
0.905286,-0.041411
0.904701,-0.0414553
0.904117,-0.0414979
