u1,u2
0.636333,0.502548
0.637123,0.50291
0.637905,0.503254
0.638678,0.503582
0.639444,0.503892
0.6402,0.504186
0.640949,0.504463
0.641688,0.504724
0.64242,0.504969
0.643142,0.505197
0.643855,0.505409
0.644559,0.505605
0.645255,0.505785
0.645941,0.50595
0.646617,0.506099
0.647285,0.506233
0.647943,0.506351
0.648591,0.506454
0.649229,0.506543
0.649858,0.506616
0.650477,0.506674
0.651086,0.506718
0.651684,0.506748
0.652273,0.506763
0.652851,0.506763
0.653419,0.50675
0.653976,0.506723
0.654522,0.506681
0.655058,0.506626
0.655583,0.506558
0.656097,0.506476
0.6566,0.50638
0.657092,0.506272
0.657573,0.50615
0.658042,0.506016
0.6585,0.505868
0.658946,0.505708
0.659381,0.505536
0.659804,0.505351
0.660215,0.505153
0.660614,0.504944
0.661001,0.504722
0.661376,0.504489
0.661738,0.504244
0.662088,0.503987
0.662426,0.503718
0.662751,0.503439
0.663063,0.503148
0.663363,0.502846
0.663649,0.502532
0.663923,0.502208
0.664184,0.501874
0.664431,0.501529
0.664665,0.501173
0.664885,0.500807
0.665092,0.500431
0.665286,0.500044
0.665465,0.499648
0.665631,0.499242
0.665783,0.498826
0.665921,0.498401
0.666044,0.497966
0.666154,0.497522
0.666249,0.497069
0.666329,0.496607
0.666395,0.496136
0.666446,0.495656
0.666483,0.495167
0.666504,0.49467
0.666511,0.494165
0.666502,0.493651
0.666478,0.49313
0.666439,0.4926
0.666385,0.492063
0.666314,0.491517
0.666229,0.490965
0.666127,0.490404
0.66601,0.489837
0.665877,0.489262
0.665727,0.48868
0.665562,0.488092
0.66538,0.487496
0.665182,0.486894
