u1,u2
0.879779,0
0.879779,-0.00103816
0.879778,-0.00207628
0.879777,-0.00311423
0.879775,-0.00415194
0.879773,-0.00518932
0.87977,-0.0062263
0.879767,-0.00726279
0.879763,-0.00829871
0.879758,-0.00933398
0.879753,-0.0103685
0.879748,-0.0114023
0.879742,-0.0124351
0.879735,-0.013467
0.879727,-0.0144979
0.879719,-0.0155276
0.87971,-0.0165562
0.879701,-0.0175835
0.87969,-0.0186094
0.879679,-0.019634
0.879668,-0.020657
0.879655,-0.0216785
0.879641,-0.0226984
0.879627,-0.0237166
0.879611,-0.024733
0.879595,-0.0257476
0.879577,-0.0267604
0.879559,-0.0277711
0.879539,-0.0287799
0.879519,-0.0297866
0.879497,-0.0307911
0.879474,-0.0317934
0.879449,-0.0327935
0.879424,-0.0337913
0.879397,-0.0347867
0.879369,-0.0357796
0.879339,-0.0367701
0.879308,-0.0377581
0.879275,-0.0387435
0.879241,-0.0397263
0.879205,-0.0407064
0.879167,-0.0416838
0.879128,-0.0426584
0.879087,-0.0436302
0.879044,-0.0445992
0.879,-0.0455652
0.878953,-0.0465283
0.878905,-0.0474885
0.878855,-0.0484456
0.878803,-0.0493997
0.878748,-0.0503507
0.878692,-0.0512986
0.878633,-0.0522433
0.878572,-0.0531848
0.878509,-0.0541231
0.878444,-0.0550582
0.878377,-0.0559899
0.878307,-0.0569184
0.878234,-0.0578435
0.87816,-0.0587653
0.878082,-0.0596836
0.878002,-0.0605986
0.87792,-0.06151
0.877835,-0.0624181
0.877747,-0.0633226
0.877657,-0.0642236
0.877564,-0.0651211
0.877468,-0.066015
0.87737,-0.0669053
0.877268,-0.067792
0.877164,-0.0686751
0.877057,-0.0695546
0.876946,-0.0704304
0.876833,-0.0713026
0.876717,-0.072171
0.876598,-0.0730357
0.876476,-0.0738967
0.87635,-0.074754
0.876222,-0.0756075
0.87609,-0.0764573
0.875955,-0.0773032
0.875817,-0.0781453
0.875675,-0.0789837
0.875531,-0.0798182
0.875383,-0.0806488
0.875231,-0.0814756
0.875076,-0.0822986
0.874918,-0.0831176
0.874757,-0.0839328
0.874592,-0.084744
0.874423,-0.0855513
0.874251,-0.0863547
0.874076,-0.0871542
0.873897,-0.0879497
0.873714,-0.0887413
0.873528,-0.0895288
0.873338,-0.0903124
0.873144,-0.091092
0.872947,-0.0918676
0.872747,-0.0926391
0.872542,-0.0934067
0.872334,-0.0941702
0.872122,-0.0949296
0.871907,-0.095685
0.871687,-0.0964363
0.871464,-0.0971836
0.871237,-0.0979267
0.871007,-0.0986658
0.870772,-0.0994007
0.870534,-0.100132
0.870292,-0.100858
0.870046,-0.101581
0.869796,-0.102299
0.869542,-0.103013
0.869285,-0.103724
0.869023,-0.104429
0.868758,-0.105131
0.868489,-0.105829
0.868216,-0.106522
0.867938,-0.107211
0.867657,-0.107896
0.867372,-0.108576
0.867083,-0.109253
0.86679,-0.109925
0.866493,-0.110593
0.866192,-0.111256
0.865887,-0.111916
0.865578,-0.112571
0.865265,-0.113221
0.864949,-0.113868
0.864628,-0.11451
0.864303,-0.115147
0.863974,-0.11578
0.863641,-0.116409
0.863303,-0.117034
0.862962,-0.117654
0.862617,-0.11827
0.862268,-0.118881
0.861915,-0.119488
0.861557,-0.120091
0.861196,-0.120689
0.860831,-0.121282
0.860461,-0.121871
0.860088,-0.122456
0.85971,-0.123036
0.859329,-0.123612
0.858943,-0.124183
0.858553,-0.124749
0.858159,-0.125312
0.857761,-0.125869
0.857359,-0.126422
0.856953,-0.12697
0.856543,-0.127514
0.856129,-0.128053
0.855711,-0.128588
0.855288,-0.129118
0.854862,-0.129643
0.854432,-0.130164
0.853997,-0.13068
0.853559,-0.131191
0.853116,-0.131697
0.852669,-0.132199
0.852219,-0.132696
0.851764,-0.133189
0.851305,-0.133677
0.850842,-0.134159
0.850375,-0.134638
0.849904,-0.135111
0.849429,-0.13558
0.84895,-0.136043
0.848467,-0.136502
0.84798,-0.136956
0.847489,-0.137405
0.846994,-0.13785
0.846495,-0.138289
0.845991,-0.138724
0.845484,-0.139153
0.844973,-0.139578
0.844458,-0.139998
0.843938,-0.140413
0.843415,-0.140822
0.842888,-0.141227
0.842357,-0.141627
0.841822,-0.142022
0.841282,-0.142411
0.840739,-0.142796
0.840192,-0.143176
0.839641,-0.14355
0.839086,-0.14392
0.838527,-0.144284
0.837964,-0.144643
0.837397,-0.144997
0.836826,-0.145346
0.836251,-0.14569
0.835672,-0.146029
0.83509,-0.146362
0.834503,-0.14669
0.833913,-0.147013
0.833318,-0.14733
0.83272,-0.147643
0.832118,-0.14795
0.831511,-0.148252
0.830901,-0.148548
0.830287,-0.148839
0.82967,-0.149125
0.829048,-0.149405
0.828422,-0.14968
0.827793,-0.14995
0.82716,-0.150214
0.826522,-0.150473
0.825881,-0.150726
0.825237,-0.150974
0.824588,-0.151216
0.823935,-0.151453
0.823279,-0.151684
0.822619,-0.15191
0.821955,-0.15213
0.821287,-0.152345
0.820616,-0.152554
0.81994,-0.152757
0.819261,-0.152955
0.818578,-0.153147
0.817891,-0.153333
0.817201,-0.153514
0.816506,-0.153689
0.815808,-0.153859
0.815107,-0.154022
0.814401,-0.15418
0.813692,-0.154333
0.812979,-0.154479
0.812262,-0.15462
0.811541,-0.154754
0.810817,-0.154883
0.810089,-0.155006
0.809357,-0.155123
0.808622,-0.155235
0.807882,-0.15534
0.80714,-0.15544
0.806393,-0.155533
0.805643,-0.155621
0.804889,-0.155702
0.804131,-0.155778
0.80337,-0.155848
0.802605,-0.155911
0.801836,-0.155969
0.801064,-0.15602
0.800288,-0.156065
0.799508,-0.156105
0.798725,-0.156138
0.797938,-0.156165
0.797148,-0.156185
0.796354,-0.1562
0.795556,-0.156208
0.794754,-0.156211
0.793949,-0.156207
0.79314,-0.156196
0.792328,-0.15618
0.791512,-0.156157
0.790693,-0.156128
0.78987,-0.156092
0.789043,-0.15605
0.788212,-0.156002
0.787378,-0.155947
0.786541,-0.155886
0.7857,-0.155819
0.784855,-0.155745
0.784007,-0.155664
0.783155,-0.155578
0.782299,-0.155484
0.78144,-0.155384
0.780578,-0.155278
0.779712,-0.155165
0.778842,-0.155045
0.777969,-0.154919
0.777092,-0.154786
0.776211,-0.154647
0.775327,-0.154501
0.77444,-0.154348
0.773549,-0.154188
0.772654,-0.154022
0.771756,-0.153849
0.770854,-0.153669
0.769949,-0.153483
0.76904,-0.15329
0.768127,-0.15309
0.767211,-0.152883
0.766292,-0.152669
0.765369,-0.152448
0.764442,-0.152221
0.763512,-0.151986
0.762578,-0.151745
0.761641,-0.151496
0.7607,-0.151241
0.759755,-0.150979
0.758808,-0.15071
0.757856,-0.150433
0.756901,-0.15015
0.755942,-0.149859
0.75498,-0.149562
0.754014,-0.149257
0.753045,-0.148945
0.752072,-0.148626
0.751096,-0.1483
0.750116,-0.147967
0.749132,-0.147626
0.748145,-0.147278
0.747154,-0.146923
0.74616,-0.146561
0.745162,-0.146191
0.744161,-0.145814
0.743155,-0.14543
0.742147,-0.145038
0.741134,-0.144639
0.740119,-0.144233
0.739099,-0.143819
0.738076,-0.143398
0.737049,-0.142969
0.736019,-0.142533
0.734985,-0.142089
0.733947,-0.141638
0.732906,-0.141179
0.731861,-0.140713
0.730812,-0.140239
0.72976,-0.139757
0.728703,-0.139268
0.727644,-0.138771
0.72658,-0.138267
0.725513,-0.137754
0.724442,-0.137235
0.723368,-0.136707
0.72229,-0.136172
0.721208,-0.135628
0.720122,-0.135078
0.719032,-0.134519
0.717939,-0.133952
0.716842,-0.133378
0.715741,-0.132795
0.714636,-0.132205
0.713528,-0.131607
0.712415,-0.131001
0.711299,-0.130387
0.710179,-0.129765
0.709055,-0.129135
0.707927,-0.128497
0.706796,-0.127851
0.70566,-0.127197
0.70452,-0.126535
0.703377,-0.125864
0.702229,-0.125186
0.701078,-0.124499
0.699923,-0.123804
0.698763,-0.123101
0.6976,-0.12239
0.696432,-0.121671
0.695261,-0.120943
0.694085,-0.120207
0.692905,-0.119463
0.691721,-0.11871
0.690533,-0.117949
0.689341,-0.11718
0.688145,-0.116402
0.686944,-0.115616
0.68574,-0.114822
0.684531,-0.114019
