u1,u2
0.994,0
0.993999,-0.000170777
0.993995,-0.000341478
0.99399,-0.000512051
0.993982,-0.000682438
0.993971,-0.000852579
0.993959,-0.00102241
0.993944,-0.00119189
0.993927,-0.00136094
0.993908,-0.00152951
0.993887,-0.00169756
0.993863,-0.00186502
0.993838,-0.00203184
0.99381,-0.00219799
0.99378,-0.00236341
0.993749,-0.00252805
0.993715,-0.00269189
0.993679,-0.00285486
0.993642,-0.00301695
0.993603,-0.00317812
0.993562,-0.00333833
0.993519,-0.00349755
0.993474,-0.00365576
0.993428,-0.00381293
0.993381,-0.00396904
0.993331,-0.00412407
0.99328,-0.004278
0.993228,-0.00443081
0.993175,-0.0045825
0.993119,-0.00473304
0.993063,-0.00488243
0.993005,-0.00503066
0.992946,-0.00517773
0.992886,-0.00532362
0.992825,-0.00546833
0.992763,-0.00561187
0.992699,-0.00575423
0.992635,-0.00589541
0.992569,-0.00603542
0.992503,-0.00617425
0.992435,-0.00631191
0.992367,-0.00644841
0.992298,-0.00658374
0.992228,-0.00671793
0.992157,-0.00685096
0.992086,-0.00698286
0.992014,-0.00711363
0.991941,-0.00724328
0.991867,-0.00737181
0.991793,-0.00749925
0.991718,-0.00762559
0.991643,-0.00775086
0.991567,-0.00787505
0.991491,-0.00799818
0.991414,-0.00812027
0.991336,-0.00824132
0.991258,-0.00836135
0.99118,-0.00848036
0.991101,-0.00859837
0.991022,-0.0087154
0.990942,-0.00883145
0.990862,-0.00894653
0.990782,-0.00906067
0.990701,-0.00917386
0.99062,-0.00928613
0.990539,-0.00939748
0.990458,-0.00950793
0.990376,-0.00961748
0.990294,-0.00972616
0.990212,-0.00983397
0.990129,-0.00994092
0.990046,-0.010047
0.989963,-0.0101523
0.98988,-0.0102568
0.989797,-0.0103604
0.989713,-0.0104632
0.98963,-0.0105653
0.989546,-0.0106666
0.989462,-0.0107671
0.989378,-0.0108668
0.989293,-0.0109658
0.989209,-0.0110641
0.989125,-0.0111617
0.98904,-0.0112585
0.988955,-0.0113546
0.988871,-0.01145
0.988786,-0.0115448
0.988701,-0.0116389
0.988616,-0.0117322
0.988531,-0.011825
0.988446,-0.0119171
0.98836,-0.0120085
0.988275,-0.0120994
0.98819,-0.0121895
0.988105,-0.0122791
0.988019,-0.0123681
0.987934,-0.0124565
0.987848,-0.0125443
0.987763,-0.0126315
0.987678,-0.0127181
0.987592,-0.0128042
0.987507,-0.0128897
0.987421,-0.0129746
0.987336,-0.013059
0.98725,-0.0131429
0.987165,-0.0132262
0.987079,-0.013309
0.986994,-0.0133913
0.986908,-0.0134731
0.986823,-0.0135544
0.986738,-0.0136351
0.986652,-0.0137154
0.986567,-0.0137952
0.986482,-0.0138745
0.986396,-0.0139534
0.986311,-0.0140318
0.986226,-0.0141097
0.986141,-0.0141872
0.986055,-0.0142642
0.98597,-0.0143407
0.985885,-0.0144169
0.9858,-0.0144926
0.985715,-0.0145678
0.98563,-0.0146427
0.985545,-0.0147171
0.98546,-0.0147911
0.985375,-0.0148647
0.985291,-0.0149379
0.985206,-0.0150107
0.985121,-0.0150831
0.985037,-0.0151551
0.984952,-0.0152267
0.984867,-0.0152979
0.984783,-0.0153688
0.984699,-0.0154393
0.984614,-0.0155094
0.98453,-0.0155792
0.984446,-0.0156486
0.984362,-0.0157176
0.984277,-0.0157863
