u1,u2
0.879779,0
0.879778,-0.00242224
0.879774,-0.00484345
0.879767,-0.00726259
0.879757,-0.00967864
0.879744,-0.0120906
0.879727,-0.0144975
0.879707,-0.0168983
0.879683,-0.0192921
0.879654,-0.0216779
0.879621,-0.024055
0.879583,-0.0264223
0.879539,-0.0287791
0.879489,-0.0311247
0.879432,-0.0334581
0.879368,-0.0357788
0.879296,-0.038086
0.879216,-0.0403791
0.879127,-0.0426575
0.879029,-0.0449206
0.87892,-0.0471679
0.878801,-0.0493988
0.878671,-0.051613
0.878529,-0.0538099
0.878375,-0.0559891
0.878208,-0.0581503
0.878028,-0.0602932
0.877833,-0.0624173
0.877624,-0.0645224
0.877401,-0.0666083
0.877162,-0.0686745
0.876907,-0.070721
0.876636,-0.0727474
0.876348,-0.0747535
0.876043,-0.0767392
0.87572,-0.0787043
0.87538,-0.0806485
0.875021,-0.0825717
0.874644,-0.0844738
0.874248,-0.0863546
0.873833,-0.0882139
0.873399,-0.0900516
0.872944,-0.0918676
0.87247,-0.0936617
0.871976,-0.0954338
0.871461,-0.0971837
0.870926,-0.0989114
0.87037,-0.100617
0.869793,-0.1023
0.869195,-0.10396
0.868575,-0.105597
0.867935,-0.107212
0.867273,-0.108803
0.866589,-0.110371
0.865883,-0.111916
0.865156,-0.113438
0.864407,-0.114936
0.863636,-0.11641
0.862844,-0.117861
0.862029,-0.119287
0.861192,-0.12069
0.860333,-0.122068
0.859452,-0.123421
0.858548,-0.124751
0.857623,-0.126055
0.856676,-0.127335
0.855706,-0.128589
0.854714,-0.129818
0.8537,-0.131022
0.852664,-0.132201
0.851606,-0.133353
0.850526,-0.13448
0.849424,-0.135581
0.8483,-0.136656
0.847154,-0.137704
0.845986,-0.138725
0.844796,-0.13972
0.843584,-0.140688
0.842351,-0.141629
0.841096,-0.142542
0.839819,-0.143428
0.838521,-0.144286
0.837201,-0.145116
0.83586,-0.145918
0.834497,-0.146692
0.833113,-0.147437
0.831707,-0.148154
0.830281,-0.148841
0.828833,-0.149499
0.827364,-0.150128
0.825874,-0.150728
0.824364,-0.151298
0.822832,-0.151837
0.82128,-0.152347
0.819707,-0.152826
0.818113,-0.153274
0.816499,-0.153691
0.814864,-0.154078
0.813209,-0.154433
0.811533,-0.154756
0.809837,-0.155048
0.808121,-0.155308
0.806385,-0.155535
0.804628,-0.15573
0.802852,-0.155893
0.801055,-0.156022
0.799239,-0.156118
0.797402,-0.156181
0.795546,-0.156211
0.793671,-0.156206
0.791775,-0.156167
0.78986,-0.156094
0.787925,-0.155986
0.78597,-0.155844
0.783997,-0.155666
0.782003,-0.155453
0.77999,-0.155205
0.777958,-0.154921
0.775906,-0.154601
0.773835,-0.154244
0.771744,-0.153851
0.769634,-0.153421
0.767505,-0.152954
0.765357,-0.15245
0.763189,-0.151908
0.761002,-0.151329
0.758795,-0.150711
0.756569,-0.150055
0.754324,-0.149361
0.752059,-0.148627
0.749775,-0.147855
0.747471,-0.147043
0.745148,-0.146192
0.742806,-0.145301
0.740443,-0.14437
0.738061,-0.143398
0.73566,-0.142386
0.733238,-0.141333
0.730797,-0.140239
0.728335,-0.139104
0.725854,-0.137926
0.723352,-0.136707
0.72083,-0.135446
0.718287,-0.134142
0.715724,-0.132795
0.713141,-0.131406
0.710536,-0.129973
0.70791,-0.128497
0.705263,-0.126976
0.702594,-0.125412
0.699904,-0.123803
0.697192,-0.12215
0.694458,-0.120452
0.691702,-0.118709
0.688923,-0.11692
0.686122,-0.115086
0.683297,-0.113205
0.680449,-0.111279
0.677577,-0.109306
0.674682,-0.107286
0.671762,-0.105219
0.668817,-0.103105
0.665847,-0.100943
0.662852,-0.098733
0.659831,-0.0964751
0.656784,-0.0941689
0.65371,-0.091814
0.650609,-0.0894103
0.64748,-0.0869573
0.644324,-0.0844549
0.641138,-0.0819029
0.637924,-0.0793009
0.634679,-0.0766487
