u1,u2
0.994,0
0.993983,-0.000656287
0.993933,-0.00130909
0.99385,-0.0019551
0.993736,-0.00259132
0.993593,-0.00321535
0.993424,-0.00382517
0.993232,-0.00441932
0.993018,-0.00499681
0.992786,-0.00555708
0.992538,-0.00609993
0.992276,-0.00662545
0.992002,-0.00713393
0.991717,-0.00762586
0.991425,-0.00810178
0.991124,-0.00856235
0.990818,-0.00900824
0.990507,-0.00944013
0.990191,-0.00985873
0.989872,-0.0102647
0.989551,-0.0106587
0.989227,-0.0110413
0.988902,-0.0114131
0.988575,-0.0117748
0.988247,-0.0121267
0.987919,-0.0124695
0.987591,-0.0128036
0.987262,-0.0131294
0.986933,-0.0134473
0.986605,-0.0137577
0.986277,-0.0140609
0.985949,-0.0143574
0.985622,-0.0146474
0.985296,-0.0149312
0.98497,-0.0152091
0.984645,-0.0154813
0.984321,-0.0157481
0.983998,-0.0160097
0.983676,-0.0162663
0.983355,-0.0165181
0.983035,-0.0167654
0.982715,-0.0170082
0.982397,-0.0172468
0.98208,-0.0174813
0.981764,-0.0177119
0.981449,-0.0179387
0.981135,-0.0181618
0.980822,-0.0183814
0.98051,-0.0185975
0.9802,-0.0188104
0.97989,-0.01902
0.979581,-0.0192266
0.979274,-0.0194302
0.978967,-0.0196308
0.978662,-0.0198287
0.978357,-0.0200238
0.978054,-0.0202163
0.977751,-0.0204062
0.97745,-0.0205936
0.977149,-0.0207785
0.97685,-0.0209611
0.976551,-0.0211414
0.976254,-0.0213195
0.975957,-0.0214953
0.975661,-0.0216691
0.975366,-0.0218407
0.975073,-0.0220104
0.97478,-0.0221781
0.974488,-0.0223438
0.974196,-0.0225077
0.973906,-0.0226698
0.973617,-0.02283
0.973328,-0.0229885
0.97304,-0.0231453
0.972754,-0.0233004
0.972468,-0.0234539
0.972182,-0.0236057
0.971898,-0.023756
0.971614,-0.0239048
0.971331,-0.024052
0.971049,-0.0241978
0.970768,-0.0243422
0.970487,-0.0244851
0.970208,-0.0246266
0.969929,-0.0247668
0.96965,-0.0249056
0.969373,-0.0250431
0.969096,-0.0251793
0.96882,-0.0253143
0.968544,-0.025448
0.968269,-0.0255805
0.967995,-0.0257118
0.967722,-0.0258419
0.967449,-0.0259709
0.967177,-0.0260987
0.966905,-0.0262254
0.966635,-0.026351
0.966364,-0.0264755
0.966095,-0.0265989
0.965826,-0.0267213
0.965558,-0.0268427
0.96529,-0.026963
0.965023,-0.0270824
0.964756,-0.0272007
0.96449,-0.0273181
0.964225,-0.0274345
0.96396,-0.02755
0.963696,-0.0276646
0.963433,-0.0277782
0.96317,-0.0278909
0.962907,-0.0280028
0.962645,-0.0281137
0.962384,-0.0282238
0.962123,-0.0283331
0.961862,-0.0284414
0.961602,-0.028549
0.961343,-0.0286557
0.961084,-0.0287617
0.960826,-0.0288668
0.960568,-0.0289711
0.960311,-0.0290747
0.960054,-0.0291775
0.959798,-0.0292795
0.959542,-0.0293807
0.959287,-0.0294813
0.959032,-0.0295811
0.958777,-0.0296801
0.958523,-0.0297785
0.95827,-0.0298761
0.958017,-0.029973
0.957764,-0.0300693
0.957512,-0.0301648
0.95726,-0.0302597
0.957009,-0.0303539
0.956758,-0.0304474
0.956508,-0.0305403
0.956258,-0.0306325
0.956008,-0.0307241
0.955759,-0.0308151
0.95551,-0.0309054
0.955262,-0.0309951
0.955014,-0.0310842
0.954766,-0.0311727
0.954519,-0.0312606
0.954272,-0.0313478
0.954026,-0.0314345
0.95378,-0.0315206
0.953534,-0.0316061
0.953289,-0.0316911
0.953044,-0.0317754
0.9528,-0.0318592
0.952556,-0.0319425
0.952312,-0.0320252
0.952069,-0.0321073
0.951826,-0.0321889
0.951583,-0.03227
0.951341,-0.0323505
0.951099,-0.0324305
0.950858,-0.0325099
0.950616,-0.0325889
0.950375,-0.0326673
0.950135,-0.0327452
