0,1,2.71828
0.0078125,1,2.7396
0.015625,1,2.76109
0.0234375,1,2.78274
0.03125,1,2.80456
0.0390625,1,2.82654
0.046875,1,2.84869
0.0546875,1,2.871
0.0625,1,2.89348
0.0703125,1,2.91612
0.078125,1,2.93893
0.0859375,1,2.9619
0.09375,1,2.98504
0.101562,1,3.00834
0.109375,1,3.0318
0.117188,1,3.05543
0.125,1,3.07922
0.132812,1,3.10316
0.140625,1,3.12727
0.148438,1,3.15155
0.15625,1,3.17598
0.164062,1,3.20057
0.171875,1,3.22531
0.179688,1,3.25022
0.1875,1,3.27528
0.195312,1,3.3005
0.203125,1,3.32587
0.210938,1,3.3514
0.21875,1,3.37707
0.226562,1,3.4029
0.234375,1,3.42888
0.242188,1,3.45502
0.25,1,3.48129
0.257812,1,3.50772
0.265625,1,3.53429
0.273438,1,3.56101
0.28125,1,3.58786
0.289062,1,3.61486
0.296875,1,3.642
0.304688,1,3.66928
0.3125,1,3.69669
0.320312,1,3.72424
0.328125,1,3.75192
0.335938,1,3.77974
0.34375,1,3.80768
0.351562,1,3.83575
0.359375,1,3.86395
0.367188,1,3.89227
0.375,1,3.92071
0.382812,1,3.94927
0.390625,1,3.97795
0.398438,1,4.00674
0.40625,1,4.03565
0.414062,1,4.06467
0.421875,1,4.09379
0.429688,1,4.12302
0.4375,1,4.15236
0.445312,1,4.18179
0.453125,1,4.21132
0.460938,1,4.24095
0.46875,1,4.27067
0.476562,1,4.30048
0.484375,1,4.33038
0.492188,1,4.36036
0.5,1,4.39042
0.507812,1,4.42056
0.515625,1,4.45078
0.523438,1,4.48106
0.53125,1,4.51142
0.539062,1,4.54184
0.546875,1,4.57232
0.554688,1,4.60286
0.5625,1,4.63345
0.570312,1,4.6641
0.578125,1,4.6948
0.585938,1,4.72553
0.59375,1,4.75631
0.601562,1,4.78713
0.609375,1,4.81798
0.617188,1,4.84886
0.625,1,4.87977
0.632812,1,4.91069
0.640625,1,4.94164
0.648438,1,4.97259
0.65625,1,5.00356
0.664062,1,5.03453
0.671875,1,5.06551
0.679688,1,5.09648
0.6875,1,5.12744
0.695312,1,5.15839
0.703125,1,5.18933
0.710938,1,5.22025
0.71875,1,5.25114
0.726562,1,5.282
0.734375,1,5.31282
0.742188,1,5.34361
0.75,1,5.37436
0.757812,1,5.40505
0.765625,1,5.4357
0.773438,1,5.46628
0.78125,1,5.49681
0.789062,1,5.52726
0.796875,1,5.55765
0.804688,1,5.58796
0.8125,1,5.61818
0.820312,1,5.64832
0.828125,1,5.67837
0.835938,1,5.70832
0.84375,1,5.73817
0.851562,1,5.76792
0.859375,1,5.79755
0.867188,1,5.82706
0.875,1,5.85645
0.882812,1,5.88571
0.890625,1,5.91484
0.898438,1,5.94384
0.90625,1,5.97269
