1.598,1.64871,1.70099,1.75481,1.81018,1.86706,1.92544,1.98528,2.04655,2.1092,2.17317,2.23842,2.30487,2.37244,2.44105,2.5106,2.581,2.65213,2.72387,2.7961,2.86868,2.94145,3.01428,3.08699,3.15943,3.23142,3.30277,3.37331,3.44284,3.51117,3.5781,3.64344,3.70699
1.54883,1.59799,1.64865,1.70082,1.75448,1.80961,1.86619,1.92419,1.98357,2.04429,2.1063,2.16954,2.23394,2.29944,2.36593,2.43335,2.50158,2.57052,2.64006,2.71006,2.7804,2.85094,2.92153,2.99201,3.06221,3.13199,3.20115,3.26951,3.33691,3.40313,3.46801,3.53134,3.59294
1.50118,1.54882,1.59792,1.64849,1.70049,1.75393,1.80877,1.86498,1.92254,1.98139,2.04149,2.10278,2.1652,2.22868,2.29313,2.35847,2.4246,2.49142,2.55882,2.62667,2.69485,2.76321,2.83163,2.89994,2.96799,3.03562,3.10265,3.16891,3.23423,3.29843,3.36131,3.42269,3.4824
1.45499,1.50117,1.54876,1.59776,1.64817,1.69996,1.75311,1.80759,1.86338,1.92042,1.97867,2.03807,2.09857,2.1601,2.22256,2.28589,2.34999,2.41476,2.48008,2.54584,2.61192,2.67819,2.7445,2.81071,2.87666,2.94221,3.00718,3.07141,3.13472,3.19694,3.25789,3.31739,3.37526
1.41023,1.45498,1.50111,1.5486,1.59746,1.64765,1.69916,1.75197,1.80604,1.86132,1.91778,1.97536,2.03399,2.09362,2.15417,2.21555,2.27768,2.34045,2.40376,2.4675,2.53155,2.59577,2.66005,2.72422,2.78815,2.85168,2.91465,2.9769,3.03827,3.09858,3.15765,3.21532,3.27141
1.36684,1.41021,1.45492,1.50095,1.5483,1.59695,1.64688,1.69806,1.75046,1.80404,1.85876,1.91457,1.9714,2.0292,2.08788,2.14737,2.20759,2.26843,2.32979,2.39157,2.45365,2.5159,2.57819,2.64039,2.70235,2.76393,2.82497,2.88531,2.94479,3.00324,3.0605,3.11639,3.17076
1.32478,1.36682,1.41015,1.45477,1.50066,1.54781,1.5962,1.64581,1.6966,1.74853,1.80156,1.85565,1.91074,1.96675,2.02363,2.08129,2.13965,2.19862,2.2581,2.31798,2.37814,2.43848,2.49886,2.55914,2.6192,2.67888,2.73804,2.79653,2.85418,2.91083,2.96633,3.02051,3.0732
1.28403,1.32477,1.36676,1.41001,1.45448,1.50018,1.54708,1.59516,1.64439,1.69472,1.74612,1.79855,1.85194,1.90623,1.96135,2.01724,2.07381,2.13096,2.18861,2.24664,2.30496,2.36344,2.42196,2.48039,2.5386,2.59645,2.65379,2.71048,2.76636,2.82127,2.87506,2.92758,2.97865
1.24452,1.28401,1.32471,1.36662,1.40973,1.45402,1.49948,1.54607,1.59378,1.64257,1.69239,1.7432,1.79494,1.84756,1.90099,1.95516,2.00999,2.06538,2.12126,2.17751,2.23403,2.29071,2.34743,2.40407,2.46049,2.51656,2.57213,2.62708,2.68124,2.73446,2.7866,2.8375,2.88701
1.20623,1.2445,1.28395,1.32457,1.36635,1.40928,1.45333,1.4985,1.54474,1.59202,1.64031,1.68955,1.7397,1.79071,1.84249,1.89499,1.94813,2.00182,2.05597,2.1105,2.16528,2.22022,2.27519,2.33009,2.38477,2.43912,2.49298,2.54624,2.59873,2.65032,2.70086,2.7502,2.79818
1.16912,1.20621,1.24444,1.28381,1.3243,1.36591,1.40861,1.45238,1.4972,1.54303,1.58983,1.63756,1.68616,1.7356,1.78579,1.83667,1.88818,1.94021,1.9927,2.04554,2.09864,2.15189,2.20518,2.25838,2.31138,2.36406,2.41627,2.46789,2.51877,2.56877,2.61776,2.66558,2.71209
1.13315,1.1691,1.20615,1.24431,1.28355,1.32388,1.36526,1.40768,1.45112,1.49554,1.5409,1.58716,1.63427,1.68218,1.73083,1.78015,1.83006,1.8805,1.93137,1.98259,2.03406,2.08567,2.13731,2.18888,2.24025,2.29131,2.34191,2.39194,2.44126,2.48973,2.53721,2.58357,2.62865
