2.71828,2.7611,2.80457,2.84871,2.89351,2.93897,2.98508,3.03185,3.07927,3.12733,3.17603,3.22538,3.27535,3.32594,3.37715,3.42896,3.48137,3.53437,3.58795,3.64209,3.69678,3.75201,3.80777,3.86404,3.92081,3.97805,4.03575,4.0939,4.15246,4.21143,4.27078,4.33049,4.39053,4.45089,4.51153,4.57243,4.63357,4.69491,4.75643,4.8181,4.87988,4.94175,5.00368,5.06562,5.12756,5.18944,5.25125,5.31293,5.37447,5.4358,5.49691,5.55775,5.61828,5.67847,5.73827,5.79763,5.85653,5.91492,5.97276,6.03,6.0866,6.14253,6.19774,6.25218,6.30581
2.67614,2.71829,2.76109,2.80454,2.84865,2.8934,2.9388,2.98484,3.03152,3.07884,3.12679,3.17537,3.22456,3.27437,3.32479,3.3758,3.4274,3.47957,3.53232,3.58562,3.63946,3.69384,3.74874,3.80413,3.86002,3.91637,3.97318,4.03042,4.08808,4.14614,4.20457,4.26335,4.32246,4.38188,4.44158,4.50154,4.56173,4.62212,4.68268,4.74339,4.80422,4.86513,4.9261,4.98708,5.04806,5.10898,5.16983,5.23056,5.29114,5.35152,5.41169,5.47158,5.53118,5.59043,5.6493,5.70774,5.76573,5.82321,5.88015,5.93651,5.99223,6.04729,6.10164,6.15524,6.20804
2.63465,2.67614,2.71828,2.76106,2.80448,2.84854,2.89323,2.93856,2.98452,3.03111,3.07831,3.12614,3.17457,3.2236,3.27324,3.32346,3.37426,3.42562,3.47755,3.53003,3.58304,3.63657,3.69061,3.74515,3.80017,3.85565,3.91158,3.96793,4.0247,4.08185,4.13938,4.19725,4.25544,4.31394,4.37272,4.43175,4.491,4.55046,4.61008,4.66985,4.72973,4.7897,4.84972,4.90976,4.96979,5.02977,5.08967,5.14946,5.2091,5.26855,5.32778,5.38675,5.44542,5.50375,5.56171,5.61925,5.67633,5.73293,5.78898,5.84446,5.89933,5.95353,6.00704,6.05981,6.1118
2.5938,2.63465,2.67614,2.71825,2.761,2.80437,2.84838,2.893,2.93825,2.98411,3.03059,3.07767,3.12535,3.17362,3.22249,3.27193,3.32194,3.37251,3.42363,3.4753,3.52748,3.58019,3.63339,3.68709,3.74125,3.79587,3.85093,3.90641,3.9623,4.01857,4.0752,4.13217,4.18947,4.24706,4.30492,4.36303,4.42137,4.4799,4.53861,4.59745,4.6564,4.71544,4.77453,4.83364,4.89274,4.95179,5.01076,5.06962,5.12834,5.18687,5.24518,5.30323,5.36099,5.41842,5.47548,5.53213,5.58833,5.64404,5.69923,5.75385,5.80786,5.86123,5.91391,5.96586,6.01704
2.55359,2.59381,2.63465,2.67611,2.71819,2.76089,2.80421,2.84815,2.89269,2.93784,2.9836,3.02995,3.07689,3.12442,3.17252,3.2212,3.27043,3.32022,3.37055,3.42141,3.47279,3.52468,3.57706,3.62992,3.68324,3.73702,3.79122,3.84585,3.90086,3.95626,4.01201,4.0681,4.12451,4.18121,4.23818,4.29539,4.35282,4.41044,4.46824,4.52617,4.58421,4.64233,4.7005,4.7587,4.81688,4.87501,4.93307,4.99102,5.04882,5.10645,5.16385,5.22101,5.27787,5.33441,5.39058,5.44635,5.50168,5.55653,5.61087,5.66464,5.71782,5.77036,5.82222,5.87337,5.92376
2.514,2.55359,2.5938,2.63462,2.67605,2.71809,2.76074,2.80399,2.84784,2.89229,2.93734,2.98297,3.02919,3.07598,3.12334,3.17126,3.21973,3.26874,3.31829,3.36837,3.41895,3.47003,3.5216,3.57364,3.62614,3.67908,3.73244,3.78622,3.84038,3.89492,3.94981,4.00503,4.06056,4.11638,4.17247,4.22879,4.28533,4.34206,4.39896,4.45599,4.51313,4.57035,4.62763,4.68492,4.74219,4.79943,4.85659,4.91364,4.97055,5.02728,5.08379,5.14006,5.19604,5.2517,5.307,5.36191,5.41638,5.47038,5.52387,5.57681,5.62917,5.68089,5.73195,5.78231,5.83192
2.47502,2.514,2.55359,2.59377,2.63456,2.67595,2.71793,2.76052,2.80369,2.84745,2.8918,2.93672,2.98222,3.02829,3.07491,3.12209,3.16981,3.21806,3.26685,3.31614,3.36594,3.41623,3.467,3.51823,3.56992,3.62204,3.67457,3.72752,3.78084,3.83453,3.88857,3.94294,3.99761,4.05256,4.10777,4.16323,4.21889,4.27474,4.33076,4.3869,4.44316,4.49949,4.55588,4.61228,4.66867,4.72502,4.78129,4.83746,4.89348,4.94933,5.00497,5.06037,5.11548,5.17028,5.22472,5.27878,5.33241,5.38557,5.43823,5.49035,5.54189,5.59282,5.64309,5.69266,5.7415
2.43665,2.47503,2.51399,2.55356,2.59371,2.63446,2.67579,2.71772,2.76022,2.8033,2.84696,2.89119,2.93598,2.98133,3.02724,3.07368,3.12066,3.16817,3.2162,3.26473,3.31375,3.36326,3.41325,3.46369,3.51457,3.56588,3.6176,3.66972,3.72222,3.77508,3.82828,3.8818,3.93563,3.98973,4.04409,4.09868,4.15348,4.20847,4.26361,4.31889,4.37427,4.42973,4.48524,4.54077,4.59629,4.65176,4.70716,4.76246,4.81761,4.87259,4.92737,4.98191,5.03617,5.09012,5.14372,5.19694,5.24973,5.30207,5.35392,5.40523,5.45597,5.50611,5.5556,5.6044,5.65249
2.39888,2.43665,2.47502,2.51397,2.5535,2.59361,2.63431,2.67558,2.71743,2.75984,2.80282,2.84637,2.89046,2.93511,2.9803,3.02603,3.07228,3.11905,3.16633,3.21411,3.26238,3.31112,3.36033,3.40998,3.46008,3.51059,3.56151,3.61283,3.66451,3.71655,3.76893,3.82162,3.87461,3.92787,3.98138,4.03513,4.08908,4.14322,4.19751,4.25193,4.30645,4.36105,4.4157,4.47037,4.52502,4.57964,4.63418,4.68862,4.74292,4.79705,4.85098,4.90467,4.95809,5.0112,5.06397,5.11636,5.16834,5.21987,5.27091,5.32143,5.37138,5.42074,5.46946,5.51751,5.56486
2.36168,2.39888,2.43665,2.47499,2.51391,2.5534,2.59347,2.6341,2.67529,2.71705,2.75937,2.80223,2.84565,2.8896,2.93409,2.97911,3.02465,3.07069,3.11724,3.16428,3.2118,3.25978,3.30823,3.35711,3.40643,3.45616,3.5063,3.55681,3.60769,3.65893,3.71049,3.76237,3.81453,3.86697,3.91966,3.97257,4.02568,4.07898,4.13243,4.186,4.23968,4.29344,4.34724,4.40106,4.45487,4.50863,4.56233,4.61592,4.66938,4.72267,4.77577,4.82862,4.88122,4.9335,4.98546,5.03704,5.08821,5.13894,5.18919,5.23892,5.28811,5.3367,5.38467,5.43197,5.47858
