0.46875,0.384568,2.30788
0.5,0.384766,2.37306
0.53125,0.384568,2.43798
0.5625,0.383978,2.50245
0.59375,0.383,2.5663
0.625,0.381643,2.62934
0.65625,0.379923,2.69141
0.6875,0.377853,2.75235
0.71875,0.375456,2.812
0.75,0.372752,2.87022
0.78125,0.36977,2.92687
0.8125,0.366537,2.98185
0.84375,0.363085,3.03504
0.875,0.359446,3.08635
0.90625,0.355656,3.1357
0.9375,0.351752,3.18303
0.96875,0.34777,3.22828
1,0.34375,3.27141
0,0.3125,1.36684
0.03125,0.316712,1.41617
0.0625,0.320883,1.46717
0.09375,0.324973,1.5198
0.125,0.328943,1.57398
0.15625,0.332755,1.62964
0.1875,0.336372,1.68668
0.21875,0.339759,1.745
0.25,0.342883,1.80448
0.28125,0.345715,1.86499
0.3125,0.348227,1.9264
0.34375,0.350395,1.98854
0.375,0.352198,2.05127
0.40625,0.353619,2.1144
0.4375,0.354643,2.17778
0.46875,0.355262,2.24122
0.5,0.355469,2.30454
0.53125,0.355262,2.36757
0.5625,0.354643,2.43011
0.59375,0.353619,2.49199
0.625,0.352198,2.55305
0.65625,0.350395,2.6131
0.6875,0.348227,2.672
0.71875,0.345715,2.7296
0.75,0.342883,2.78575
0.78125,0.339759,2.84034
0.8125,0.336372,2.89325
0.84375,0.332755,2.94437
0.875,0.328943,2.99363
0.90625,0.324973,3.04095
0.9375,0.320883,3.08627
0.96875,0.316712,3.12955
1,0.3125,3.17076
0,0.28125,1.32478
0.03125,0.285653,1.37286
0.0625,0.290014,1.42257
0.09375,0.29429,1.47388
0.125,0.298441,1.5267
0.15625,0.302426,1.58096
0.1875,0.306207,1.63656
0.21875,0.309748,1.69341
0.25,0.313015,1.75138
0.28125,0.315975,1.81035
0.3125,0.318601,1.87016
0.34375,0.320868,1.93068
0.375,0.322752,1.99175
0.40625,0.324238,2.05318
0.4375,0.325309,2.11483
0.46875,0.325956,2.17649
0.5,0.326172,2.23801
0.53125,0.325956,2.29919
0.5625,0.325309,2.35986
0.59375,0.324238,2.41984
0.625,0.322752,2.47897
0.65625,0.320868,2.53707
0.6875,0.318601,2.59401
0.71875,0.315975,2.64962
0.75,0.313015,2.70378
0.78125,0.309748,2.75637
0.8125,0.306207,2.80727
0.84375,0.302426,2.85641
0.875,0.298441,2.90369
0.90625,0.29429,2.94906
0.9375,0.290014,2.99246
0.96875,0.285653,3.03385
1,0.28125,3.0732
0,0.25,1.28403
0.03125,0.254595,1.33088
0.0625,0.259145,1.37933
0.09375,0.263607,1.42934
0.125,0.267938,1.48083
0.15625,0.272097,1.53373
0.1875,0.276042,1.58794
0.21875,0.279737,1.64335
0.25,0.283146,1.69985
0.28125,0.286235,1.7573
0.3125,0.288975,1.81557
0.34375,0.29134,1.87451
0.375,0.293307,1.93395
0.40625,0.294857,1.99374
0.4375,0.295974,2.05369
0.46875,0.296649,2.11364
0.5,0.296875,2.17339
0.53125,0.296649,2.23279
0.5625,0.295974,2.29164
0.59375,0.294857,2.34978
0.625,0.293307,2.40704
0.65625,0.29134,2.46326
0.6875,0.288975,2.51828
0.71875,0.286235,2.57198
0.75,0.283146,2.62421
0.78125,0.279737,2.67487
0.8125,0.276042,2.72386
0.84375,0.272097,2.77108
0.875,0.267938,2.81646
0.90625,0.263607,2.85995
