1.9891,2.05222,2.11726,2.18424,2.25313,2.3239,2.39654,2.47099,2.54722,2.62516,2.70476,2.78593,2.8686,2.95266,3.03801,3.12454,3.21211,3.3006,3.38984,3.47968,3.56996,3.66048,3.75107,3.84151,3.93161,4.02114,4.10988,4.1976,4.28407,4.36904,4.45227,4.53351,4.61253
1.92789,1.98906,2.05211,2.11702,2.18379,2.25239,2.32279,2.39495,2.46883,2.54437,2.62152,2.7002,2.78032,2.86179,2.94452,3.02838,3.11326,3.19902,3.28551,3.37259,3.46009,3.54783,3.63562,3.72328,3.81061,3.89738,3.98339,4.06841,4.15222,4.23458,4.31525,4.39399,4.47057
1.86856,1.92785,1.98895,2.05187,2.11658,2.18307,2.2513,2.32125,2.39285,2.46607,2.54084,2.6171,2.69475,2.77372,2.8539,2.93518,3.01745,3.10057,3.1844,3.2688,3.3536,3.43864,3.52373,3.6087,3.69333,3.77744,3.8608,3.9432,4.02443,4.10425,4.18244,4.25876,4.33299
1.81105,1.86852,1.92775,1.98873,2.05145,2.11589,2.18202,2.24981,2.31921,2.39018,2.46265,2.53656,2.61182,2.68836,2.76607,2.84485,2.92458,3.00514,3.0864,3.1682,3.25039,3.33281,3.41529,3.49763,3.57966,3.66118,3.74198,3.82185,3.90057,3.97794,4.05372,4.12769,4.19964
1.75532,1.81102,1.86842,1.92752,1.98832,2.05077,2.11487,2.18057,2.24784,2.31662,2.38686,2.45849,2.53144,2.60562,2.68094,2.7573,2.83458,2.91266,2.99141,3.07069,3.15036,3.23024,3.31018,3.38999,3.4695,3.5485,3.62681,3.70423,3.78053,3.85551,3.92896,4.00066,4.07039
1.7013,1.75528,1.81092,1.86821,1.92713,1.98766,2.04979,2.11347,2.17866,2.24533,2.31341,2.38283,2.45354,2.52543,2.59843,2.67244,2.74734,2.82302,2.89935,2.97619,3.0534,3.13083,3.2083,3.28566,3.36272,3.43929,3.51519,3.59022,3.66418,3.73686,3.80805,3.87754,3.94512
1.64894,1.70126,1.75519,1.81071,1.86782,1.92649,1.9867,2.04842,2.11162,2.17623,2.24221,2.3095,2.37803,2.44771,2.51846,2.59019,2.66279,2.73614,2.81012,2.88459,2.95943,3.03447,3.10956,3.18454,3.25922,3.33344,3.40701,3.47973,3.55141,3.62185,3.69085,3.7582,3.8237
1.59819,1.64891,1.70117,1.75499,1.81034,1.8672,1.92556,1.98538,2.04663,2.10925,2.17321,2.23842,2.30484,2.37238,2.44096,2.51048,2.58084,2.65193,2.72363,2.79582,2.86835,2.94108,3.01386,3.08653,3.15892,3.23085,3.30215,3.37263,3.44211,3.51038,3.57726,3.64254,3.70603
1.54901,1.59816,1.64882,1.70098,1.75462,1.80974,1.8663,1.92428,1.98364,2.04434,2.10632,2.16954,2.23391,2.29937,2.36583,2.43321,2.50141,2.57031,2.63981,2.70977,2.78007,2.85056,2.9211,2.99153,3.06169,3.13142,3.20052,3.26884,3.33617,3.40234,3.46716,3.53043,3.59197
1.50134,1.54898,1.59808,1.64863,1.70063,1.75405,1.80887,1.86506,1.9226,1.98143,2.0415,2.10277,2.16516,2.2286,2.29302,2.35833,2.42443,2.49121,2.55856,2.62637,2.69451,2.76283,2.8312,2.89946,2.96746,3.03504,3.10202,3.16823,3.2335,3.29763,3.36045,3.42178,3.48142
