0,1
0.00390625,1.00784
0.0078125,1.01575
0.0117188,1.02371
0.015625,1.03174
0.0195312,1.03983
0.0234375,1.04799
0.0273438,1.05621
0.03125,1.06449
0.0351562,1.07283
0.0390625,1.08124
0.0429688,1.08972
0.046875,1.09826
0.0507812,1.10687
0.0546875,1.11555
0.0585938,1.12429
0.0625,1.1331
0.0664062,1.14197
0.0703125,1.15092
0.0742188,1.15993
0.078125,1.16902
0.0820312,1.17817
0.0859375,1.18739
0.0898438,1.19669
0.09375,1.20605
0.0976562,1.21549
0.101562,1.225
0.105469,1.23458
0.109375,1.24424
0.113281,1.25396
0.117188,1.26377
0.121094,1.27364
0.125,1.28359
0.128906,1.29362
0.132812,1.30372
0.136719,1.3139
0.140625,1.32415
0.144531,1.33448
0.148438,1.34489
0.152344,1.35538
0.15625,1.36595
0.160156,1.37659
0.164062,1.38732
0.167969,1.39812
0.171875,1.40901
0.175781,1.41998
0.179688,1.43103
0.183594,1.44216
0.1875,1.45337
0.191406,1.46466
0.195312,1.47604
0.199219,1.48751
0.203125,1.49906
0.207031,1.51069
0.210938,1.52241
0.214844,1.53421
0.21875,1.5461
0.222656,1.55808
0.226562,1.57015
0.230469,1.5823
0.234375,1.59454
0.238281,1.60687
0.242188,1.61929
0.246094,1.6318
0.25,1.64441
0.253906,1.6571
0.257812,1.66988
0.261719,1.68276
0.265625,1.69573
0.269531,1.70879
0.273438,1.72194
0.277344,1.73519
0.28125,1.74854
0.285156,1.76198
0.289062,1.77551
0.292969,1.78914
0.296875,1.80287
0.300781,1.81669
0.304688,1.83062
0.308594,1.84464
0.3125,1.85876
0.316406,1.87298
0.320312,1.8873
0.324219,1.90172
0.328125,1.91624
0.332031,1.93086
0.335938,1.94558
0.339844,1.96041
0.34375,1.97533
0.347656,1.99037
0.351562,2.0055
0.355469,2.02074
0.359375,2.03609
0.363281,2.05154
0.367188,2.0671
0.371094,2.08276
0.375,2.09853
0.378906,2.11441
0.382812,2.1304
0.386719,2.14649
0.390625,2.1627
0.394531,2.17901
0.398438,2.19544
0.402344,2.21197
0.40625,2.22862
0.410156,2.24538
0.414062,2.26225
0.417969,2.27923
0.421875,2.29633
0.425781,2.31354
0.429688,2.33086
0.433594,2.3483
0.4375,2.36586
0.441406,2.38353
0.445312,2.40131
0.449219,2.41922
0.453125,2.43724
0.457031,2.45538
0.460938,2.47363
0.464844,2.49201
0.46875,2.51051
0.472656,2.52912
0.476562,2.54786
0.480469,2.56671
0.484375,2.58569
0.488281,2.60479
0.492188,2.62401
0.496094,2.64336
0.5,2.66283
0.503906,2.68242
0.507812,2.70213
0.511719,2.72197
0.515625,2.74194
0.519531,2.76203
0.523438,2.78225
0.527344,2.80259
0.53125,2.82306
0.535156,2.84366
0.539062,2.86439
0.542969,2.88525
0.546875,2.90623
0.550781,2.92734
0.554688,2.94859
0.558594,2.96996
0.5625,2.99147
0.566406,3.0131
0.570312,3.03487
0.574219,3.05677
0.578125,3.0788
0.582031,3.10097
0.585938,3.12327
0.589844,3.1457
0.59375,3.16827
0.597656,3.19097
0.601562,3.2138
0.605469,3.23678
0.609375,3.25988
0.613281,3.28313
0.617188,3.30651
0.621094,3.33003
0.625,3.35368
0.628906,3.37747
0.632812,3.40141
0.636719,3.42548
0.640625,3.44969
0.644531,3.47403
0.648438,3.49852
0.652344,3.52315
0.65625,3.54792
0.660156,3.57283
0.664062,3.59788
0.667969,3.62307
0.671875,3.64841
0.675781,3.67389
0.679688,3.69951
0.683594,3.72527
0.6875,3.75117
0.691406,3.77722
0.695312,3.80342
0.699219,3.82975
0.703125,3.85624
0.707031,3.88286
0.710938,3.90964
0.714844,3.93655
0.71875,3.96362
0.722656,3.99083
0.726562,4.01818
0.730469,4.04568
0.734375,4.07333
0.738281,4.10113
0.742188,4.12907
0.746094,4.15716
0.75,4.1854
0.753906,4.21378
0.757812,4.24232
0.761719,4.271
0.765625,4.29983
0.769531,4.32881
0.773438,4.35794
0.777344,4.38722
0.78125,4.41665
0.785156,4.44623
0.789062,4.47595
0.792969,4.50583
0.796875,4.53586
0.800781,4.56604
0.804688,4.59636
0.808594,4.62684
0.8125,4.65747
0.816406,4.68825
0.820312,4.71918
0.824219,4.75027
0.828125,4.7815
0.832031,4.81289
0.835938,4.84442
0.839844,4.87611
0.84375,4.90795
0.847656,4.93994
0.851562,4.97208
0.855469,5.00438
0.859375,5.03682
0.863281,5.06942
0.867188,5.10217
0.871094,5.13507
0.875,5.16812
0.878906,5.20133
0.882812,5.23469
0.886719,5.26819
0.890625,5.30185
0.894531,5.33567
0.898438,5.36963
0.902344,5.40375
0.90625,5.43801
0.910156,5.47243
0.914062,5.507
0.917969,5.54172
0.921875,5.5766
0.925781,5.61162
0.929688,5.6468
0.933594,5.68212
0.9375,5.7176
0.941406,5.75323
0.945312,5.78901
0.949219,5.82494
0.953125,5.86102
0.957031,5.89725
0.960938,5.93363
0.964844,5.97015
0.96875,6.00683
0.972656,6.04366
0.976562,6.08064
0.980469,6.11776
0.984375,6.15504
0.988281,6.19246
0.992188,6.23003
0.996094,6.26775
1,6.30562
