0,1
0.0078125,1.01575
0.015625,1.03174
0.0234375,1.04799
0.03125,1.06449
0.0390625,1.08125
0.046875,1.09827
0.0546875,1.11555
0.0625,1.1331
0.0703125,1.15093
0.078125,1.16903
0.0859375,1.18741
0.09375,1.20607
0.101562,1.22501
0.109375,1.24425
0.117188,1.26378
0.125,1.28361
0.132812,1.30374
0.140625,1.32417
0.148438,1.34491
0.15625,1.36597
0.164062,1.38734
0.171875,1.40903
0.179688,1.43105
0.1875,1.45339
0.195312,1.47607
0.203125,1.49908
0.210938,1.52243
0.21875,1.54613
0.226562,1.57017
0.234375,1.59457
0.242188,1.61932
0.25,1.64443
0.257812,1.66991
0.265625,1.69576
0.273438,1.72197
0.28125,1.74857
0.289062,1.77554
0.296875,1.8029
0.304688,1.83065
0.3125,1.85879
0.320312,1.88733
0.328125,1.91627
0.335938,1.94562
0.34375,1.97537
0.351562,2.00554
0.359375,2.03613
0.367188,2.06714
0.375,2.09857
0.382812,2.13044
0.390625,2.16274
0.398438,2.19548
0.40625,2.22866
0.414062,2.26229
0.421875,2.29637
0.429688,2.33091
0.4375,2.3659
0.445312,2.40136
0.453125,2.43729
0.460938,2.47368
0.46875,2.51055
0.476562,2.54791
0.484375,2.58574
0.492188,2.62406
0.5,2.66288
0.507812,2.70218
0.515625,2.74199
0.523438,2.7823
0.53125,2.82312
0.539062,2.86444
0.546875,2.90628
0.554688,2.94864
0.5625,2.99152
0.570312,3.03492
0.578125,3.07886
0.585938,3.12332
0.59375,3.16832
0.601562,3.21386
0.609375,3.25994
0.617188,3.30656
0.625,3.35374
0.632812,3.40146
0.640625,3.44974
0.648438,3.49858
0.65625,3.54798
0.664062,3.59794
0.671875,3.64847
0.679688,3.69956
0.6875,3.75123
0.695312,3.80348
0.703125,3.8563
0.710938,3.90969
0.71875,3.96367
0.726562,4.01824
0.734375,4.07339
0.742188,4.12913
0.75,4.18546
0.757812,4.24238
0.765625,4.29989
0.773438,4.358
0.78125,4.41671
0.789062,4.47601
0.796875,4.53592
0.804688,4.59642
0.8125,4.65753
0.820312,4.71924
0.828125,4.78156
0.835938,4.84448
0.84375,4.90801
0.851562,4.97214
0.859375,5.03688
0.867188,5.10223
0.875,5.16818
0.882812,5.23474
0.890625,5.30191
0.898438,5.36969
0.90625,5.43807
0.914062,5.50706
0.921875,5.57665
0.929688,5.64685
0.9375,5.71766
0.945312,5.78906
0.953125,5.86107
0.960938,5.93368
0.96875,6.00689
0.976562,6.08069
0.984375,6.1551
0.992188,6.23009
1,6.30568
