2.71842,2.73974,2.76123,2.78288,2.80469,2.82668,2.84882,2.87114,2.89361,2.91626,2.93906,2.96203,2.98517,3.00847,3.03193,3.05556,3.07934,3.10329,3.1274,3.15167,3.1761,3.20069,3.22544,3.25034,3.2754,3.30062,3.32599,3.35151,3.37719,3.40302,3.429,3.45513,3.48141,3.50783,3.5344,3.56112,3.58797,3.61497,3.64211,3.66939,3.6968,3.72435,3.75203,3.77984,3.80778,3.83585,3.86405,3.89237,3.92081,3.94937,3.97805,4.00684,4.03575,4.06476,4.09389,4.12312,4.15245,4.18188,4.21142,4.24104,4.27076,4.30057,4.33047,4.36045,4.39051,4.42065,4.45086,4.48115,4.5115,4.54192,4.5724,4.60294,4.63353,4.66418,4.69487,4.72561,4.75639,4.7872,4.81805,4.84893,4.87984,4.91076,4.94171,4.97266,5.00363,5.0346,5.06557,5.09654,5.1275,5.15846,5.18939,5.2203,5.25119,5.28205,5.31288,5.34367,5.37441,5.4051,5.43575,5.46633,5.49686,5.52731,5.5577,5.588,5.61823,5.64837,5.67841,5.70836,5.73821,5.76795,5.79758,5.82709,5.85648,5.88574,5.91487,5.94386,5.97271,6.00141,6.02996,6.05835,6.08657,6.11462,6.1425,6.1702,6.19772,6.22504,6.25217,6.27909,6.30582
2.69727,2.71842,2.73974,2.76122,2.78287,2.80468,2.82665,2.84879,2.8711,2.89356,2.91619,2.93898,2.96194,2.98506,3.00834,3.03178,3.05538,3.07914,3.10306,3.12714,3.15138,3.17578,3.20033,3.22505,3.24991,3.27493,3.30011,3.32543,3.35091,3.37654,3.40232,3.42824,3.45431,3.48053,3.5069,3.5334,3.56005,3.58684,3.61377,3.64083,3.66803,3.69536,3.72283,3.75043,3.77815,3.806,3.83398,3.86208,3.8903,3.91864,3.94709,3.97566,4.00434,4.03313,4.06203,4.09103,4.12014,4.14934,4.17864,4.20804,4.23753,4.2671,4.29677,4.32651,4.35634,4.38625,4.41622,4.44627,4.47639,4.50657,4.53682,4.56712,4.59747,4.62788,4.65834,4.68883,4.71937,4.74995,4.78056,4.8112,4.84186,4.87255,4.90325,4.93396,4.96469,4.99542,5.02615,5.05688,5.0876,5.11831,5.14901,5.17968,5.21033,5.24095,5.27153,5.30208,5.33258,5.36304,5.39345,5.42379,5.45408,5.4843,5.51445,5.54452,5.57451,5.60441,5.63422,5.66394,5.69356,5.72306,5.75246,5.78175,5.81091,5.83994,5.86884,5.89761,5.92623,5.95471,5.98303,6.0112,6.0392,6.06704,6.0947,6.12218,6.14948,6.1766,6.20351,6.23023,6.25674
2.67628,2.69727,2.71842,2.73973,2.76121,2.78285,2.80466,2.82662,2.84875,2.87104,2.8935,2.91611,2.93889,2.96183,2.98493,3.00818,3.0316,3.05518,3.07892,3.10281,3.12686,3.15107,3.17543,3.19995,3.22462,3.24945,3.27442,3.29955,3.32483,3.35026,3.37584,3.40156,3.42743,3.45345,3.47961,3.50591,3.53235,3.55893,3.58564,3.6125,3.63949,3.66661,3.69386,3.72124,3.74875,3.77638,3.80414,3.83202,3.86002,3.88814,3.91637,3.94472,3.97318,4.00174,4.03042,4.05919,4.08807,4.11705,4.14612,4.17529,4.20455,4.2339,4.26333,4.29284,4.32244,4.35211,4.38186,4.41167,4.44155,4.4715,4.50151,4.53158,4.5617,4.59187,4.62208,4.65235,4.68265,4.71299,4.74336,4.77376,4.80418,4.83463,4.86509,4.89557,4.92605,4.95654,4.98704,5.01753,5.04801,5.07848,5.10894,5.13937,5.16978,5.20016,5.23051,5.26082,5.29109,5.32131,5.35147,5.38158,5.41163,5.44162,5.47153,5.50137,5.53112,5.5608,5.59038,5.61986,5.64925,5.67853,5.7077,5.73675,5.76568,5.79449,5.82317,5.85171,5.88011,5.90837,5.93647,5.96442,5.9922,6.01982,6.04727,6.07454,6.10163,6.12853,6.15523,6.18174,6.20805
2.65545,2.67628,2.69726,2.71841,2.73972,2.7612,2.78283,2.80463,2.82658,2.8487,2.87098,2.89342,2.91602,2.93878,2.9617,2.98477,3.00801,3.0314,3.05496,3.07866,3.10253,3.12655,3.15072,3.17505,3.19953,3.22416,3.24894,3.27388,3.29896,3.32419,3.34957,3.37509,3.40076,3.42657,3.45253,3.47862,3.50486,3.53123,3.55774,3.58439,3.61116,3.63807,3.66511,3.69228,3.71958,3.747,3.77454,3.8022,3.82998,3.85788,3.8859,3.91402,3.94226,3.9706,3.99905,4.0276,4.05626,4.08501,4.11386,4.1428,4.17183,4.20095,4.23015,4.25944,4.2888,4.31824,4.34776,4.37734,4.40699,4.4367,4.46648,4.49631,4.5262,4.55613,4.58611,4.61614,4.64621,4.67631,4.70644,4.73661,4.76679,4.797,4.82723,4.85747,4.88772,4.91797,4.94823,4.97848,5.00872,5.03896,5.06918,5.09937,5.12955,5.15969,5.1898,5.21988,5.24991,5.27989,5.30983,5.3397,5.36952,5.39927,5.42895,5.45856,5.48808,5.51752,5.54687,5.57613,5.60528,5.63434,5.66328,5.69211,5.72081,5.7494,5.77785,5.80617,5.83435,5.86239,5.89027,5.918,5.94557,5.97298,6.00021,6.02727,6.05414,6.08083,6.10733,6.13364,6.15974
2.63479,2.65545,2.67627,2.69726,2.7184,2.73971,2.76117,2.7828,2.80459,2.82653,2.84864,2.8709,2.89333,2.91591,2.93865,2.96155,2.9846,3.00781,3.03118,3.0547,3.07838,3.10221,3.1262,3.15034,3.17463,3.19907,3.22366,3.2484,3.27329,3.29832,3.3235,3.34883,3.3743,3.39991,3.42566,3.45155,3.47758,3.50375,3.53005,3.55649,3.58306,3.60976,3.63659,3.66355,3.69063,3.71784,3.74516,3.77261,3.80018,3.82786,3.85566,3.88356,3.91158,3.9397,3.96793,3.99626,4.02469,4.05322,4.08184,4.11056,4.13936,4.16826,4.19723,4.22629,4.25543,4.28464,4.31392,4.34327,4.37269,4.40218,4.43172,4.46132,4.49097,4.52068,4.55042,4.58022,4.61005,4.63992,4.66982,4.69974,4.7297,4.75967,4.78966,4.81967,4.84968,4.8797,4.90972,4.93974,4.96975,4.99974,5.02973,5.05969,5.08963,5.11954,5.14942,5.17926,5.20905,5.2388,5.2685,5.29815,5.32773,5.35725,5.3867,5.41608,5.44537,5.47458,5.5037,5.53273,5.56166,5.59049,5.61921,5.64781,5.67629,5.70466,5.73289,5.76099,5.78895,5.81676,5.84443,5.87195,5.8993,5.92649,5.95351,5.98036,6.00703,6.03351,6.0598,6.0859,6.1118
2.61428,2.63478,2.65545,2.67627,2.69725,2.71839,2.73969,2.76114,2.78276,2.80454,2.82647,2.84856,2.87081,2.89322,2.91578,2.9385,2.96138,2.98441,3.00759,3.03093,3.05443,3.07807,3.10187,3.12582,3.14992,3.17417,3.19857,3.22312,3.24781,3.27265,3.29764,3.32277,3.34804,3.37345,3.399,3.42469,3.45052,3.47648,3.50258,3.52881,3.55518,3.58167,3.60829,3.63504,3.66191,3.6889,3.71602,3.74325,3.7706,3.79807,3.82565,3.85334,3.88114,3.90904,3.93705,3.96516,3.99337,4.02168,4.05008,4.07857,4.10715,4.13582,4.16457,4.1934,4.22231,4.25129,4.28035,4.30947,4.33867,4.36792,4.39723,4.4266,4.45602,4.48549,4.51501,4.54457,4.57417,4.60381,4.63347,4.66317,4.69289,4.72263,4.75239,4.78216,4.81194,4.84172,4.87151,4.90129,4.93107,4.96084,4.99058,5.02031,5.05002,5.0797,5.10934,5.13895,5.16852,5.19804,5.2275,5.25692,5.28627,5.31556,5.34478,5.37393,5.40299,5.43198,5.46087,5.48968,5.51838,5.54698,5.57548,5.60386,5.63212,5.66026,5.68827,5.71615,5.7439,5.7715,5.79895,5.82625,5.85339,5.88037,5.90718,5.93382,5.96028,5.98656,6.01265,6.03854,6.06424
2.59394,2.61428,2.63478,2.65544,2.67626,2.69723,2.71837,2.73966,2.76111,2.78271,2.80447,2.82639,2.84847,2.8707,2.89309,2.91563,2.93833,2.96118,2.98419,3.00735,3.03066,3.05412,3.07773,3.1015,3.12541,3.14947,3.17368,3.19804,3.22254,3.24719,3.27198,3.29691,3.32198,3.3472,3.37255,3.39804,3.42367,3.44943,3.47533,3.50135,3.52751,3.5538,3.58021,3.60675,3.63341,3.6602,3.6871,3.71412,3.74126,3.76851,3.79588,3.82335,3.85094,3.87862,3.90641,3.9343,3.96229,3.99038,4.01856,4.04683,4.07519,4.10363,4.13216,4.16077,4.18945,4.21821,4.24704,4.27594,4.3049,4.33393,4.36301,4.39215,4.42135,4.45059,4.47988,4.50921,4.53858,4.56798,4.59742,4.62688,4.65637,4.68588,4.71541,4.74494,4.77449,4.80405,4.8336,4.86315,4.8927,4.92223,4.95175,4.98125,5.01072,5.04017,5.06958,5.09896,5.12829,5.15758,5.18682,5.21601,5.24513,5.27419,5.30319,5.33211,5.36095,5.3897,5.41838,5.44695,5.47543,5.50381,5.53209,5.56025,5.58829,5.61621,5.64401,5.67167,5.6992,5.72658,5.75382,5.78091,5.80784,5.83461,5.86121,5.88764,5.9139,5.93997,5.96585,5.99155,6.01704
2.57375,2.59394,2.61428,2.63478,2.65543,2.67624,2.69721,2.71834,2.73962,2.76106,2.78265,2.8044,2.8263,2.84836,2.87058,2.89294,2.91546,2.93814,2.96096,2.98394,3.00707,3.03035,3.05378,3.07736,3.10109,3.12496,3.14898,3.17315,3.19746,3.22192,3.24651,3.27125,3.29613,3.32115,3.3463,3.3716,3.39702,3.42259,3.44828,3.4741,3.50006,3.52614,3.55235,3.57868,3.60514,3.63171,3.65841,3.68522,3.71215,3.73919,3.76634,3.7936,3.82097,3.84844,3.87601,3.90369,3.93146,3.95933,3.98729,4.01534,4.04347,4.0717,4.1,4.12839,4.15685,4.18538,4.21399,4.24266,4.2714,4.3002,4.32906,4.35797,4.38694,4.41595,4.44501,4.47411,4.50326,4.53243,4.56164,4.59087,4.62013,4.64941,4.67871,4.70802,4.73734,4.76666,4.79598,4.82531,4.85462,4.88392,4.91321,4.94248,4.97173,5.00094,5.03013,5.05928,5.08838,5.11745,5.14646,5.17542,5.20431,5.23315,5.26192,5.29061,5.31923,5.34776,5.37621,5.40456,5.43282,5.46098,5.48903,5.51697,5.5448,5.5725,5.60008,5.62753,5.65484,5.68202,5.70904,5.73592,5.76264,5.7892,5.8156,5.84182,5.86787,5.89374,5.91943,5.94492,5.97022
2.55372,2.57375,2.59393,2.61427,2.63477,2.65542,2.67622,2.69718,2.7183,2.73957,2.761,2.78257,2.80431,2.8262,2.84824,2.87043,2.89278,2.91527,2.93792,2.96072,2.98367,3.00677,3.03002,3.05341,3.07695,3.10064,3.12448,3.14846,3.17258,3.19684,3.22125,3.24579,3.27048,3.2953,3.32026,3.34536,3.37059,3.39595,3.42145,3.44707,3.47282,3.4987,3.5247,3.55083,3.57708,3.60345,3.62994,3.65654,3.68326,3.71009,3.73703,3.76408,3.79123,3.81849,3.84585,3.87331,3.90086,3.92851,3.95626,3.98409,4.01201,4.04001,4.0681,4.09626,4.1245,4.15281,4.18119,4.20964,4.23816,4.26673,4.29537,4.32406,4.3528,4.38159,4.41042,4.4393,4.46821,4.49716,4.52614,4.55515,4.58418,4.61323,4.6423,4.67138,4.70047,4.72956,4.75866,4.78775,4.81684,4.84592,4.87498,4.90402,4.93303,4.96202,4.99098,5.0199,5.04878,5.07762,5.10641,5.13514,5.16381,5.19242,5.22097,5.24944,5.27783,5.30614,5.33437,5.3625,5.39054,5.41848,5.44632,5.47404,5.50165,5.52914,5.5565,5.58374,5.61084,5.6378,5.66461,5.69128,5.71779,5.74415,5.77034,5.79636,5.82221,5.84788,5.87336,5.89866,5.92376
2.53385,2.55372,2.57375,2.59393,2.61426,2.63475,2.6554,2.67619,2.69714,2.71825,2.73951,2.76092,2.78249,2.8042,2.82607,2.84809,2.87026,2.89259,2.91506,2.93768,2.96045,2.98337,3.00644,3.02965,3.05301,3.07651,3.10016,3.12395,3.14789,3.17196,3.19618,3.22054,3.24503,3.26966,3.29442,3.31932,3.34436,3.36952,3.39482,3.42024,3.4458,3.47147,3.49727,3.5232,3.54924,3.57541,3.60169,3.62808,3.65459,3.68122,3.70795,3.73478,3.76173,3.78877,3.81592,3.84317,3.87051,3.89794,3.92547,3.95308,3.98079,4.00857,4.03644,4.06438,4.0924,4.12049,4.14866,4.17688,4.20518,4.23353,4.26194,4.29041,4.31892,4.34749,4.3761,4.40475,4.43344,4.46216,4.49092,4.5197,4.5485,4.57733,4.60617,4.63503,4.66389,4.69276,4.72163,4.75049,4.77935,4.8082,4.83704,4.86585,4.89464,4.92341,4.95214,4.98084,5.00949,5.03811,5.06667,5.09518,5.12363,5.15201,5.18034,5.20858,5.23676,5.26485,5.29286,5.32077,5.34859,5.37632,5.40393,5.43144,5.45883,5.48611,5.51326,5.54028,5.56717,5.59392,5.62053,5.64699,5.6733,5.69945,5.72543,5.75125,5.7769,5.80237,5.82765,5.85275,5.87766
