2.71828,2.7396,2.76109,2.78274,2.80456,2.82654,2.84869,2.87101,2.89349,2.91613,2.93894,2.96191,2.98505,3.00835,3.03181,3.05544,3.07923,3.10318,3.12729,3.15156,3.17599,3.20058,3.22533,3.25023,3.2753,3.30051,3.32589,3.35141,3.37709,3.40292,3.4289,3.45503,3.48131,3.50774,3.53431,3.56103,3.58788,3.61488,3.64202,3.6693,3.69671,3.72426,3.75195,3.77976,3.8077,3.83577,3.86397,3.89229,3.92073,3.9493,3.97797,4.00677,4.03568,4.06469,4.09382,4.12305,4.15238,4.18182,4.21135,4.24098,4.2707,4.30051,4.33041,4.36039,4.39045,4.42059,4.45081,4.48109,4.51145,4.54187,4.57235,4.60289,4.63348,4.66413,4.69482,4.72556,4.75634,4.78716,4.81801,4.84889,4.8798,4.91072,4.94167,4.97262,5.00359,5.03456,5.06554,5.09651,5.12747,5.15842,5.18936,5.22027,5.25116,5.28202,5.31285,5.34364,5.37438,5.40508,5.43572,5.46631,5.49683,5.52729,5.55768,5.58798,5.61821,5.64835,5.6784,5.70835,5.7382,5.76794,5.79757,5.82708,5.85647,5.88573,5.91486,5.94385,5.9727,6.0014,6.02995,6.05834,6.08656,6.11462,6.1425,6.1702,6.19771,6.22503,6.25216,6.27909,6.30581
2.69713,2.71828,2.7396,2.76109,2.78273,2.80455,2.82652,2.84866,2.87097,2.89344,2.91607,2.93886,2.96182,2.98494,3.00822,3.03166,3.05526,3.07903,3.10295,3.12703,3.15127,3.17567,3.20023,3.22494,3.24981,3.27483,3.3,3.32533,3.35081,3.37644,3.40222,3.42815,3.45422,3.48044,3.50681,3.53331,3.55996,3.58675,3.61368,3.64075,3.66795,3.69528,3.72275,3.75035,3.77807,3.80592,3.8339,3.862,3.89022,3.91856,3.94702,3.97559,4.00427,4.03306,4.06196,4.09096,4.12007,4.14928,4.17858,4.20798,4.23747,4.26704,4.29671,4.32646,4.35628,4.38619,4.41617,4.44622,4.47634,4.50652,4.53676,4.56707,4.59742,4.62783,4.65829,4.68879,4.71933,4.74991,4.78052,4.81116,4.84182,4.87251,4.90321,4.93393,4.96465,4.99538,5.02612,5.05685,5.08757,5.11828,5.14897,5.17965,5.2103,5.24092,5.27151,5.30205,5.33256,5.36302,5.39342,5.42377,5.45406,5.48428,5.51443,5.5445,5.57449,5.60439,5.63421,5.66392,5.69354,5.72305,5.75245,5.78173,5.81089,5.83993,5.86883,5.8976,5.92622,5.9547,5.98302,6.01119,6.0392,6.06703,6.09469,6.12218,6.14948,6.17659,6.20351,6.23022,6.25674
2.67614,2.69713,2.71828,2.7396,2.76108,2.78272,2.80453,2.8265,2.84863,2.87092,2.89337,2.91599,2.93877,2.96171,2.98481,3.00807,3.03149,3.05507,3.0788,3.1027,3.12675,3.15096,3.17532,3.19984,3.22452,3.24934,3.27432,3.29945,3.32473,3.35016,3.37574,3.40147,3.42734,3.45336,3.47952,3.50582,3.53226,3.55884,3.58556,3.61241,3.6394,3.66652,3.69378,3.72116,3.74867,3.77631,3.80407,3.83195,3.85995,3.88807,3.9163,3.94465,3.97311,4.00167,4.03035,4.05913,4.08801,4.11698,4.14606,4.17523,4.20449,4.23384,4.26327,4.29279,4.32238,4.35205,4.3818,4.41162,4.4415,4.47145,4.50146,4.53153,4.56165,4.59182,4.62204,4.6523,4.6826,4.71294,4.74331,4.77371,4.80414,4.83459,4.86505,4.89553,4.92602,4.95651,4.987,5.01749,5.04798,5.07845,5.1089,5.13934,5.16975,5.20013,5.23048,5.26079,5.29106,5.32128,5.35145,5.38156,5.41161,5.4416,5.47151,5.50135,5.53111,5.56078,5.59036,5.61985,5.64923,5.67851,5.70768,5.73674,5.76567,5.79448,5.82316,5.8517,5.8801,5.90836,5.93646,5.96441,5.9922,6.01982,6.04726,6.07453,6.10162,6.12852,6.15523,6.18174,6.20804
2.65531,2.67614,2.69713,2.71828,2.73959,2.76107,2.7827,2.8045,2.82646,2.84858,2.87086,2.8933,2.9159,2.93866,2.96158,2.98466,3.0079,3.03129,3.05484,3.07855,3.10242,3.12644,3.15061,3.17494,3.19942,3.22406,3.24884,3.27378,3.29886,3.32409,3.34947,3.375,3.40067,3.42648,3.45244,3.47853,3.50477,3.53114,3.55765,3.5843,3.61108,3.63799,3.66503,3.6922,3.7195,3.74692,3.77446,3.80213,3.82991,3.85781,3.88582,3.91395,3.94219,3.97053,3.99898,4.02754,4.05619,4.08495,4.11379,4.14274,4.17177,4.20089,4.23009,4.25938,4.28874,4.31819,4.3477,4.37729,4.40694,4.43665,4.46643,4.49626,4.52615,4.55608,4.58607,4.61609,4.64616,4.67626,4.7064,4.73656,4.76675,4.79696,4.82719,4.85743,4.88768,4.91794,4.94819,4.97845,5.00869,5.03893,5.06915,5.09934,5.12952,5.15966,5.18978,5.21985,5.24988,5.27987,5.3098,5.33968,5.3695,5.39925,5.42893,5.45854,5.48806,5.5175,5.54685,5.57611,5.60527,5.63432,5.66327,5.69209,5.7208,5.74939,5.77784,5.80616,5.83434,5.86238,5.89026,5.91799,5.94556,5.97297,6.0002,6.02726,6.05414,6.08083,6.10733,6.13363,6.15973
2.63465,2.65531,2.67614,2.69712,2.71827,2.73958,2.76105,2.78267,2.80446,2.82641,2.84852,2.87078,2.89321,2.91579,2.93853,2.96143,2.98449,3.0077,3.03107,3.0546,3.07827,3.10211,3.12609,3.15023,3.17452,3.19897,3.22356,3.2483,3.27319,3.29822,3.32341,3.34873,3.3742,3.39982,3.42557,3.45146,3.47749,3.50366,3.52997,3.55641,3.58298,3.60968,3.63651,3.66347,3.69055,3.71776,3.74509,3.77254,3.8001,3.82779,3.85558,3.88349,3.91151,3.93963,3.96786,3.99619,4.02463,4.05316,4.08178,4.1105,4.1393,4.1682,4.19717,4.22623,4.25537,4.28458,4.31387,4.34322,4.37264,4.40213,4.43167,4.46127,4.49092,4.52063,4.55038,4.58017,4.61,4.63987,4.66977,4.6997,4.72966,4.75963,4.78962,4.81963,4.84964,4.87966,4.90969,4.9397,4.96971,4.99971,5.0297,5.05966,5.0896,5.11951,5.14939,5.17923,5.20903,5.23878,5.26848,5.29813,5.32771,5.35723,5.38668,5.41606,5.44535,5.47457,5.50369,5.53272,5.56165,5.59047,5.61919,5.6478,5.67628,5.70465,5.73288,5.76098,5.78894,5.81676,5.84443,5.87194,5.8993,5.92649,5.95351,5.98036,6.00702,6.03351,6.0598,6.0859,6.1118
2.61415,2.63465,2.65531,2.67614,2.69712,2.71826,2.73956,2.76102,2.78264,2.80441,2.82635,2.84844,2.87069,2.8931,2.91566,2.93839,2.96126,2.9843,3.00748,3.03082,3.05432,3.07797,3.10177,3.12572,3.14982,3.17407,3.19847,3.22302,3.24772,3.27256,3.29754,3.32267,3.34794,3.37336,3.39891,3.4246,3.45043,3.4764,3.5025,3.52873,3.55509,3.58159,3.60821,3.63496,3.66183,3.68883,3.71594,3.74318,3.77053,3.798,3.82558,3.85327,3.88107,3.90897,3.93698,3.9651,3.99331,4.02161,4.05002,4.07851,4.10709,4.13576,4.16451,4.19334,4.22225,4.25124,4.2803,4.30942,4.33861,4.36787,4.39718,4.42655,4.45597,4.48545,4.51497,4.54453,4.57413,4.60376,4.63343,4.66313,4.69285,4.72259,4.75235,4.78212,4.8119,4.84169,4.87148,4.90126,4.93104,4.9608,4.99055,5.02029,5.04999,5.07967,5.10932,5.13892,5.16849,5.19801,5.22748,5.2569,5.28625,5.31554,5.34476,5.37391,5.40298,5.43196,5.46086,5.48966,5.51837,5.54697,5.57546,5.60384,5.63211,5.66025,5.68826,5.71615,5.74389,5.77149,5.79894,5.82624,5.85339,5.88037,5.90718,5.93382,5.96028,5.98655,6.01264,6.03854,6.06424
2.5938,2.61415,2.63465,2.65531,2.67613,2.6971,2.71824,2.73953,2.76098,2.78259,2.80435,2.82627,2.84835,2.87059,2.89297,2.91552,2.93822,2.96107,2.98408,3.00724,3.03055,3.05401,3.07763,3.10139,3.12531,3.14937,3.17358,3.19794,3.22244,3.24709,3.27188,3.29681,3.32189,3.34711,3.37246,3.39795,3.42358,3.44934,3.47524,3.50127,3.52743,3.55372,3.58013,3.60667,3.63333,3.66012,3.68702,3.71405,3.74119,3.76844,3.79581,3.82328,3.85087,3.87855,3.90635,3.93424,3.96223,3.99032,4.0185,4.04677,4.07513,4.10357,4.1321,4.16071,4.18939,4.21815,4.24699,4.27588,4.30485,4.33388,4.36296,4.3921,4.4213,4.45054,4.47983,4.50916,4.53853,4.56794,4.59737,4.62684,4.65633,4.68584,4.71537,4.74491,4.77446,4.80401,4.83357,4.86312,4.89266,4.9222,4.95172,4.98122,5.01069,5.04014,5.06955,5.09893,5.12827,5.15756,5.1868,5.21599,5.24511,5.27417,5.30317,5.33209,5.36093,5.38969,5.41836,5.44694,5.47542,5.5038,5.53207,5.56023,5.58828,5.6162,5.644,5.67166,5.69919,5.72658,5.75382,5.7809,5.80783,5.8346,5.86121,5.88764,5.91389,5.93997,5.96585,5.99155,6.01704
2.57362,2.5938,2.61415,2.63465,2.6553,2.67612,2.69709,2.71821,2.7395,2.76093,2.78253,2.80428,2.82619,2.84825,2.87046,2.89283,2.91535,2.93803,2.96085,2.98383,3.00697,3.03025,3.05368,3.07726,3.10099,3.12486,3.14888,3.17305,3.19736,3.22182,3.24642,3.27116,3.29604,3.32106,3.34622,3.37151,3.39694,3.4225,3.4482,3.47402,3.49998,3.52606,3.55227,3.5786,3.60506,3.63164,3.65833,3.68514,3.71207,3.73911,3.76627,3.79353,3.8209,3.84837,3.87595,3.90362,3.9314,3.95926,3.98722,4.01528,4.04341,4.07164,4.09994,4.12833,4.15679,4.18533,4.21393,4.24261,4.27135,4.30015,4.32901,4.35792,4.38689,4.41591,4.44497,4.47407,4.50321,4.53239,4.5616,4.59083,4.62009,4.64937,4.67867,4.70798,4.7373,4.76663,4.79595,4.82527,4.85459,4.88389,4.91318,4.94245,4.9717,5.00092,5.0301,5.05925,5.08836,5.11742,5.14644,5.17539,5.20429,5.23313,5.2619,5.29059,5.31921,5.34775,5.37619,5.40455,5.43281,5.46097,5.48902,5.51696,5.54479,5.5725,5.60007,5.62752,5.65484,5.68201,5.70904,5.73592,5.76264,5.7892,5.81559,5.84182,5.86787,5.89374,5.91942,5.94492,5.97022
2.55359,2.57362,2.5938,2.61414,2.63464,2.65529,2.6761,2.69706,2.71818,2.73945,2.76088,2.78246,2.80419,2.82608,2.84812,2.87032,2.89266,2.91516,2.93781,2.96061,2.98356,3.00666,3.02991,3.05331,3.07685,3.10054,3.12438,3.14836,3.17248,3.19675,3.22115,3.2457,3.27039,3.29521,3.32017,3.34527,3.3705,3.39587,3.42136,3.44699,3.47274,3.49862,3.52462,3.55075,3.577,3.60337,3.62986,3.65647,3.68319,3.71002,3.73696,3.76401,3.79116,3.81842,3.84578,3.87324,3.9008,3.92845,3.9562,3.98403,4.01195,4.03995,4.06804,4.0962,4.12444,4.15276,4.18114,4.20959,4.23811,4.26668,4.29532,4.32401,4.35275,4.38154,4.41038,4.43925,4.46817,4.49712,4.5261,4.55511,4.58414,4.61319,4.64226,4.67134,4.70043,4.72953,4.75863,4.78772,4.81681,4.84589,4.87495,4.90399,4.93301,4.962,4.99096,5.01988,5.04876,5.0776,5.10639,5.13512,5.16379,5.1924,5.22095,5.24942,5.27782,5.30613,5.33436,5.36249,5.39053,5.41847,5.44631,5.47403,5.50164,5.52913,5.55649,5.58373,5.61083,5.63779,5.66461,5.69128,5.71779,5.74415,5.77034,5.79636,5.82221,5.84787,5.87336,5.89866,5.92376
2.53372,2.55359,2.57362,2.5938,2.61414,2.63463,2.65527,2.67607,2.69702,2.71813,2.73939,2.7608,2.78237,2.80409,2.82596,2.84798,2.87015,2.89248,2.91495,2.93757,2.96035,2.98327,3.00633,3.02955,3.05291,3.07641,3.10006,3.12386,3.14779,3.17187,3.19609,3.22044,3.24494,3.26957,3.29434,3.31924,3.34427,3.36944,3.39474,3.42016,3.44571,3.47139,3.4972,3.52312,3.54917,3.57533,3.60161,3.62801,3.65452,3.68114,3.70788,3.73472,3.76166,3.78871,3.81585,3.8431,3.87044,3.89788,3.92541,3.95302,3.98073,4.00851,4.03638,4.06433,4.09235,4.12044,4.1486,4.17683,4.20513,4.23348,4.26189,4.29036,4.31888,4.34744,4.37605,4.40471,4.4334,4.46212,4.49088,4.51966,4.54846,4.57729,4.60613,4.63499,4.66386,4.69272,4.7216,4.75046,4.77932,4.80817,4.83701,4.86583,4.89462,4.92338,4.95212,4.98081,5.00947,5.03808,5.06665,5.09516,5.12361,5.152,5.18032,5.20857,5.23674,5.26484,5.29284,5.32076,5.34858,5.3763,5.40392,5.43143,5.45883,5.4861,5.51325,5.54028,5.56717,5.59392,5.62053,5.64699,5.67329,5.69944,5.72543,5.75125,5.7769,5.80237,5.82765,5.85275,5.87766
