-1
-1.13278
-1.2807
-1.44235
-1.61515
-1.79517
-1.97712
-2.15447
-2.31978
-1.13315
-2.38723
-2.45457
-2.45089
-2.36229
-2.1818
-1.91267
-1.57059
1.42027
-1.28403
-2.70509
-2.7814
-2.77722
-2.67682
-2.4723
-2.16733
-1.77971
1.60937
-1.45499
-3.06526
-3.15173
-3.14701
-3.03324
-2.80148
-2.45591
-2.01668
1.82366
-1.64872
-3.4734
-3.57138
-3.56603
-3.43711
-3.1745
-2.78291
-2.2852
2.06648
-1.86825
-3.93588
-4.04691
-4.04084
-3.89475
-3.59718
-3.15345
-2.58947
2.34162
-2.117
-4.45993
-4.58575
-4.57887
-4.41333
-4.07613
-3.57333
-2.93425
2.65341
-2.39888
-5.05377
-5.19633
-5.18854
-5.00096
-4.61887
-4.04911
-3.32494
3.0067
2.71828
3.07922
3.48129
3.92071
4.39042
4.87977
5.37436
5.85645
6.30581
