2.71828,3.07922,3.48129,3.92071,4.39042,4.87977,5.37436,5.85645,6.30581,
2.39888,2.44395,2.44,2.34205,2.57996,2.90194,3.74853,4.67812,5.56486,
2.117,1.93666,1.57389,0.508603,0.763554,0.471674,2.10296,3.59461,4.91097,
1.86825,1.6815,1.48196,1.03685e-06,3.97725e-07,5.85754e-07,0.652861,2.73224,4.33391,
1.64872,1.50064,1.39116,7.24638e-07,1.19901e-12,4.6301e-07,0.888889,2.38803,3.82467,
1.45499,1.33545,1.1945,1.24212e-06,7.16498e-07,1.07694e-06,0.636179,2.14203,3.37526,
1.28403,1.23955,1.20457,1.19013,1.37554,1.43135,1.51325,2.20015,2.97865,
1.13315,1.17643,1.23754,1.32683,1.4756,1.6218,1.81919,2.19448,2.62865,
1,1.13278,1.2807,1.44235,1.61515,1.79517,1.97712,2.15447,2.31978,
