1,1.01562,1.03125,1.04688,1.0625,1.07812,1.09375,1.10938,1.125,1.14062,1.15625,1.17188,1.1875,1.20312,1.21875,1.23438,1.25,1.26562,1.28125,1.29688,1.3125,1.32812,1.34375,1.35938,1.375,1.39062,1.40625,1.42188,1.4375,1.45312,1.46875,1.48438,1.5,1.51562,1.53125,1.54688,1.5625,1.57812,1.59375,1.60938,1.625,1.64062,1.65625,1.67188,1.6875,1.70312,1.71875,1.73438,1.75,1.76562,1.78125,1.79688,1.8125,1.82812,1.84375,1.85938,1.875,1.89062,1.90625,1.92188,1.9375,1.95312,1.96875,1.98438,2
0.984375,1,1.01563,1.03125,1.04688,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57813,1.59375,1.60937,1.625,1.64062,1.65625,1.67188,1.6875,1.70313,1.71875,1.73438,1.75,1.76563,1.78125,1.79688,1.8125,1.82813,1.84375,1.85938,1.875,1.89062,1.90625,1.92187,1.9375,1.95313,1.96875,1.98438
0.96875,0.984375,1,1.01563,1.03125,1.04688,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57813,1.59375,1.60938,1.625,1.64062,1.65625,1.67188,1.6875,1.70313,1.71875,1.73438,1.75,1.76563,1.78125,1.79688,1.8125,1.82813,1.84375,1.85937,1.875,1.89062,1.90625,1.92188,1.9375,1.95313,1.96875
0.953125,0.96875,0.984375,1,1.01563,1.03125,1.04688,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64063,1.65625,1.67188,1.6875,1.70313,1.71875,1.73438,1.75,1.76563,1.78125,1.79688,1.8125,1.82812,1.84375,1.85937,1.875,1.89063,1.90625,1.92188,1.9375,1.95312
0.9375,0.953125,0.96875,0.984375,1,1.01563,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64063,1.65625,1.67188,1.6875,1.70312,1.71875,1.73438,1.75,1.76563,1.78125,1.79688,1.8125,1.82812,1.84375,1.85937,1.875,1.89063,1.90625,1.92188,1.9375
0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01563,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73438,1.75,1.76563,1.78125,1.79687,1.8125,1.82812,1.84375,1.85938,1.875,1.89063,1.90625,1.92188
0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04688,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73438,1.75,1.76563,1.78125,1.79688,1.8125,1.82812,1.84375,1.85937,1.875,1.89062,1.90625
0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73438,1.75,1.76562,1.78125,1.79687,1.8125,1.82812,1.84375,1.85937,1.875,1.89062
0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70313,1.71875,1.73437,1.75,1.76562,1.78125,1.79687,1.8125,1.82812,1.84375,1.85937,1.875
0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73437,1.75,1.76562,1.78125,1.79687,1.8125,1.82812,1.84375,1.85938
0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73437,1.75,1.76562,1.78125,1.79687,1.8125,1.82812,1.84375
0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1,1.01562,1.03125,1.04687,1.0625,1.07812,1.09375,1.10937,1.125,1.14062,1.15625,1.17187,1.1875,1.20312,1.21875,1.23437,1.25,1.26562,1.28125,1.29687,1.3125,1.32812,1.34375,1.35937,1.375,1.39062,1.40625,1.42187,1.4375,1.45312,1.46875,1.48437,1.5,1.51562,1.53125,1.54687,1.5625,1.57812,1.59375,1.60937,1.625,1.64062,1.65625,1.67187,1.6875,1.70312,1.71875,1.73437,1.75,1.76562,1.78125,1.79687,1.8125,1.82812
