2.71828,2.80456,2.89348,2.98504,3.07922,3.17598,3.27528,3.37707,3.48129,3.58786,3.69669,3.80768,3.92071,4.03565,4.15236,4.27067,4.39042,4.51142,4.63345,4.75631,4.87977,5.00356,5.12744,5.25114,5.37436,5.49681,5.61818,5.73817,5.85645,5.97269,6.08655,6.1977,6.30581,
2.63465,2.71827,2.80446,2.8932,2.98448,3.07826,3.17451,3.27317,3.37419,3.47748,3.58296,3.69053,3.80008,3.91149,4.0246,4.13928,4.25534,4.37262,4.4909,4.60998,4.72963,4.84962,4.96969,5.08958,5.209,5.32769,5.44533,5.56163,5.67627,5.78893,5.89928,6.00702,6.1118,
2.55359,2.63464,2.71817,2.80418,2.89265,2.98355,3.07684,3.17247,3.27037,3.37049,3.47272,3.57698,3.68317,3.79114,3.90078,4.01193,4.12442,4.23808,4.35273,4.46814,4.58412,4.70041,4.81679,4.93299,5.04874,5.16377,5.2778,5.39051,5.50162,5.61082,5.71778,5.8222,5.92376,
2.47502,2.55358,2.63454,2.71791,2.80366,2.89176,2.98218,3.07486,3.16975,3.26679,3.36588,3.46693,3.56985,3.6745,3.78076,3.88849,3.99753,4.10769,4.21881,4.33067,4.44308,4.5558,4.66859,4.78121,4.89341,5.0049,5.11542,5.22467,5.33236,5.43819,5.54187,5.64307,5.7415,
2.39888,2.47501,2.55349,2.63429,2.7174,2.80279,2.89042,2.98026,3.07223,3.16628,3.26232,3.36027,3.46001,3.56145,3.66444,3.76886,3.87453,3.98131,4.08901,4.19743,4.30638,4.41563,4.52495,4.63411,4.74285,4.85092,4.95803,5.06392,5.1683,5.27088,5.37136,5.46945,5.56486,
2.32507,2.39886,2.47492,2.55324,2.63379,2.71656,2.8015,2.88856,2.97771,3.06886,3.16195,3.25688,3.35356,3.45187,3.5517,3.6529,3.75533,3.85882,3.9632,4.06829,4.17389,4.27977,4.38573,4.49153,4.59693,4.70167,4.80549,4.90812,5.00929,5.10871,5.2061,5.30117,5.39364,
2.25353,2.32506,2.39878,2.47468,2.55276,2.63298,2.7153,2.79969,2.88609,2.97444,3.06467,3.15668,3.25038,3.34567,3.44243,3.54051,3.63979,3.7401,3.84127,3.94312,4.04547,4.1481,4.2508,4.35334,4.4555,4.55701,4.65764,4.75711,4.85517,4.95153,5.04593,5.13807,5.2277,
2.1842,2.25352,2.32498,2.39855,2.47422,2.55197,2.63176,2.71355,2.7973,2.88293,2.97038,3.05956,3.15038,3.24274,3.33651,3.43158,3.5278,3.62503,3.72309,3.82181,3.921,4.02048,4.12002,4.21941,4.31842,4.41681,4.51434,4.61075,4.70579,4.79919,4.89068,4.97999,5.06686,
2.117,2.18419,2.25344,2.32475,2.3981,2.47345,2.55079,2.63007,2.71123,2.79423,2.87899,2.96542,3.05345,3.14297,3.23386,3.326,3.41926,3.5135,3.60854,3.70422,3.80037,3.89678,3.99326,4.08959,4.18555,4.28092,4.37545,4.46889,4.56101,4.65153,4.74021,4.82677,4.91097,
2.05187,2.11699,2.18411,2.25323,2.32431,2.39735,2.47231,2.54915,2.62782,2.70826,2.79041,2.87419,2.95951,3.04627,3.13436,3.22367,3.31407,3.4054,3.49751,3.59025,3.68344,3.77689,3.8704,3.96377,4.05678,4.14921,4.24083,4.3314,4.42068,4.50842,4.59437,4.67827,4.75987,
1.98874,2.05186,2.11691,2.1839,2.2528,2.32359,2.39625,2.47072,2.54697,2.62494,2.70456,2.78576,2.86845,2.95254,3.03793,3.12449,3.2121,3.30062,3.38991,3.47979,3.57011,3.66068,3.75132,3.84181,3.93196,4.02155,4.11035,4.19814,4.28467,4.36971,4.45301,4.53434,4.61343,
1.92755,1.98873,2.05178,2.11671,2.18349,2.2521,2.32252,2.3947,2.46861,2.54418,2.62135,2.70005,2.7802,2.8617,2.94446,3.02836,3.11328,3.19907,3.28561,3.37273,3.46027,3.54806,3.6359,3.72361,3.81099,3.89782,3.98389,4.06897,4.15284,4.23527,4.31601,4.39483,4.47149,
1.86825,1.92754,1.98866,2.05159,2.11631,2.18281,2.25106,2.32103,2.39266,2.4659,2.5407,2.61698,2.69466,2.77366,2.85387,2.93519,3.01749,3.10065,3.18452,3.26896,3.35381,3.43889,3.52404,3.60905,3.69374,3.7779,3.86132,3.94378,4.02507,4.10496,4.18322,4.25961,4.33391,
1.81077,1.86824,1.92747,1.98846,2.0512,2.11566,2.18181,2.24962,2.31904,2.39003,2.46253,2.53646,2.61176,2.68832,2.76607,2.84488,2.92465,3.00525,3.08655,3.16839,3.25062,3.33309,3.41561,3.49801,3.58009,3.66166,3.74252,3.82245,3.90124,3.97867,4.05452,4.12856,4.20057,
1.75505,1.81076,1.86817,1.92729,1.98809,2.05056,2.11468,2.1804,2.24769,2.3165,2.38676,2.45842,2.5314,2.60561,2.68096,2.75735,2.83467,2.91279,2.99158,3.07091,3.15061,3.23054,3.31053,3.39039,3.46995,3.54901,3.62737,3.70484,3.78121,3.85626,3.92977,4.00154,4.07134,
1.70106,1.75505,1.81069,1.86799,1.92692,1.98748,2.04962,2.11332,2.17854,2.24523,2.31333,2.38279,2.45352,2.52545,2.59848,2.67252,2.74746,2.82317,2.89954,2.97643,3.05368,3.13115,3.20867,3.28608,3.36319,3.43981,3.51577,3.59086,3.66487,3.73761,3.80886,3.87842,3.94607,
1.64872,1.70105,1.75498,1.81052,1.86764,1.92633,1.98656,2.0483,2.11151,2.17615,2.24216,2.30947,2.37803,2.44775,2.51853,2.59029,2.66293,2.73631,2.81033,2.88485,2.95973,3.03481,3.10995,3.18497,3.25971,3.33398,3.4076,3.48038,3.55212,3.62262,3.69168,3.7591,3.82467,
