2.71889,2.80517,2.89409,2.98565,3.07983,3.17659,3.2759,3.3777,3.48192,3.5885,3.69734,3.80834,3.92138,4.03633,4.15305,4.27138,4.39115,4.51216,4.63422,4.7571,4.88058,5.0044,5.12831,5.25203,5.37529,5.49777,5.61918,5.73921,5.85753,5.97381,6.08772,6.19892,6.30708,
2.63527,2.71889,2.80508,2.89383,2.98511,3.07889,3.17515,3.27381,3.37483,3.47813,3.58362,3.6912,3.80077,3.91219,4.02532,4.14001,4.25609,4.37338,4.49169,4.61079,4.73047,4.85048,4.97058,5.0905,5.20996,5.32868,5.44636,5.56269,5.67737,5.79008,5.90048,6.00826,6.1131,
2.55423,2.63528,2.71881,2.80483,2.8933,2.9842,3.07749,3.17313,3.27104,3.37116,3.4734,3.57768,3.68387,3.79186,3.90151,4.01268,4.12519,4.23887,4.35354,4.46898,4.58498,4.7013,4.8177,4.93393,5.04972,5.16479,5.27885,5.39161,5.50276,5.612,5.71901,5.82347,5.92508,
2.47568,2.55423,2.6352,2.71857,2.80432,2.89242,2.98284,3.07553,3.17044,3.26748,3.36658,3.46764,3.57057,3.67524,3.78152,3.88926,3.99832,4.1085,4.21964,4.33153,4.44396,4.55671,4.66953,4.78218,4.89441,5.00594,5.11649,5.22578,5.33351,5.43939,5.54311,5.64436,5.74285,
2.39954,2.47568,2.55415,2.63496,2.71807,2.80347,2.89111,2.98095,3.07293,3.16698,3.26304,3.36099,3.46075,3.5622,3.66521,3.76965,3.87534,3.98214,4.08986,4.19831,4.30728,4.41656,4.52591,4.6351,4.74388,4.85198,4.95913,5.06506,5.16948,5.2721,5.37263,5.47076,5.56622,
2.32575,2.39954,2.47561,2.55392,2.63448,2.71725,2.80219,2.88927,2.97842,3.06958,3.16268,3.25763,3.35432,3.45265,3.55249,3.65371,3.75616,3.85967,3.96408,4.06919,4.17481,4.28073,4.38672,4.49255,4.59798,4.70275,4.80661,4.90928,5.01048,5.10995,5.20738,5.3025,5.39502,
2.25423,2.32575,2.39947,2.47538,2.55346,2.63368,2.71601,2.80041,2.88682,2.97518,3.06541,3.15744,3.25116,3.34646,3.44323,3.54134,3.64063,3.74096,3.84216,3.94404,4.04641,4.14907,4.2518,4.35438,4.45656,4.55811,4.65878,4.75829,4.85638,4.95279,5.04723,5.13942,5.22909,
2.18491,2.25423,2.32568,2.39926,2.47493,2.55269,2.63249,2.71429,2.79804,2.88368,2.97114,3.06033,3.15117,3.24354,3.33734,3.43242,3.52867,3.62591,3.72399,3.82274,3.92196,4.02146,4.12103,4.22046,4.3195,4.41793,4.51549,4.61194,4.70702,4.80046,4.89199,4.98135,5.06826,
2.11772,2.18491,2.25416,2.32547,2.39882,2.47418,2.55153,2.63081,2.71199,2.795,2.87976,2.96621,3.05426,3.14379,3.2347,3.32686,3.42014,3.5144,3.60946,3.70517,3.80134,3.89778,3.99429,4.09066,4.18665,4.28205,4.37662,4.4701,4.56225,4.65282,4.74154,4.82814,4.91238,
2.05259,2.11772,2.18484,2.25396,2.32505,2.3981,2.47306,2.54991,2.62859,2.70904,2.7912,2.87499,2.96032,3.0471,3.13522,3.22455,3.31496,3.40631,3.49845,3.59122,3.68443,3.77791,3.87145,3.96485,4.05789,4.15036,4.24201,4.33262,4.42194,4.50972,4.59571,4.67965,4.76129,
