1.50094,1.54858,1.59769,1.64826,1.70027,1.75371,1.80855,1.86477,1.92232,1.98118,2.04129,2.10258,2.16501,2.22849,2.29295,2.35829,2.42443,2.49126,2.55867,2.62653,2.69471,2.76309,2.83151,2.89984,2.9679,3.03553,3.10258,3.16885,3.23419,3.29839,3.36129,3.42268,3.4824,
1.45476,1.50094,1.54854,1.59755,1.64796,1.69975,1.75291,1.80739,1.86318,1.92023,1.97848,2.03789,2.0984,2.15993,2.2224,2.28574,2.34985,2.41462,2.47995,2.54572,2.61181,2.67808,2.7444,2.81062,2.87659,2.94214,3.00712,3.07136,3.13468,3.19691,3.25787,3.31738,3.37526,
1.41,1.45476,1.50089,1.5484,1.59726,1.64746,1.69898,1.75179,1.80586,1.86115,1.91761,1.9752,2.03384,2.09348,2.15403,2.21542,2.27755,2.34033,2.40365,2.4674,2.53145,2.59569,2.65997,2.72415,2.78809,2.85163,2.91461,2.97687,3.03824,3.09855,3.15764,3.21531,3.27141,
1.36662,1.41,1.45472,1.50076,1.54811,1.59677,1.6467,1.69789,1.7503,1.80389,1.85862,1.91443,1.97127,2.02907,2.08776,2.14726,2.20748,2.26833,2.3297,2.39149,2.45357,2.51583,2.57813,2.64034,2.70231,2.76389,2.82494,2.88528,2.94477,3.00322,3.06049,3.11639,3.17076,
1.32458,1.36662,1.40996,1.45459,1.50048,1.54764,1.59604,1.64566,1.69645,1.74839,1.80144,1.85553,1.91062,1.96665,2.02353,2.0812,2.13957,2.19854,2.25803,2.31791,2.37809,2.43843,2.49882,2.55911,2.61917,2.67886,2.73803,2.79651,2.85417,2.91083,2.96633,3.02051,3.0732,
1.28382,1.32458,1.36658,1.40983,1.45432,1.50003,1.54694,1.59503,1.64426,1.6946,1.74601,1.79844,1.85184,1.90614,1.96128,2.01717,2.07374,2.13091,2.18856,2.2466,2.30493,2.36341,2.42194,2.48038,2.53859,2.59644,2.65379,2.71048,2.76636,2.82127,2.87507,2.92758,2.97865,
1.24433,1.28383,1.32454,1.36646,1.40958,1.45388,1.49935,1.54595,1.59367,1.64247,1.6923,1.74312,1.79487,1.8475,1.90094,1.95511,2.00995,2.06535,2.12123,2.17749,2.23402,2.2907,2.34743,2.40407,2.46049,2.51656,2.57214,2.62709,2.68125,2.73447,2.78661,2.83751,2.88701,
1.20604,1.24433,1.28379,1.32442,1.36621,1.40915,1.45322,1.49839,1.54464,1.59194,1.64023,1.68949,1.73965,1.79066,1.84246,1.89496,1.94811,2.00181,2.05597,2.1105,2.16529,2.22023,2.27521,2.33011,2.3848,2.43914,2.49301,2.54626,2.59876,2.65034,2.70088,2.75021,2.79818,
1.16894,1.20605,1.24429,1.28367,1.32418,1.3658,1.40851,1.45229,1.49712,1.54296,1.58977,1.63751,1.68613,1.73557,1.78577,1.83667,1.88818,1.94022,1.99272,2.04557,2.09867,2.15193,2.20522,2.25842,2.31143,2.3641,2.41631,2.46793,2.51881,2.5688,2.61778,2.66559,2.71209,
1.13298,1.16894,1.20601,1.24418,1.28344,1.32378,1.36518,1.40761,1.45106,1.49549,1.54086,1.58713,1.63426,1.68218,1.73083,1.78016,1.83009,1.88053,1.93141,1.98264,2.03411,2.08572,2.13737,2.18895,2.24032,2.29137,2.34198,2.392,2.44131,2.48977,2.53724,2.58358,2.62865,
