1.98874,2.04764,2.10829,2.17048,2.23396,2.29845,2.36372,2.42979,2.49765,2.57075,2.65734,2.76973,2.91195,3.18131,0.059119,0.0338861,0.0309278,0.035545,0.0661206,3.47945,3.48249,3.46816,3.43423,3.48736,3.59999,3.73577,3.87532,4.01116,4.1413,4.26584,4.38548,4.50108,4.61343,
1.92755,1.98468,2.04349,2.10371,2.16501,2.22692,2.28874,2.34961,2.40908,2.46992,2.54699,2.67725,2.77953,0.0596317,0.00119128,0.000353977,0.000316573,0.000372251,0.00135953,0.0694329,3.4611,3.3767,3.15954,3.22282,3.38382,3.55609,3.71665,3.86324,3.99835,4.12478,4.24474,4.35988,4.47149,
1.86825,1.92388,1.98114,2.03978,2.09943,2.15948,2.21875,2.27489,2.32321,2.35697,2.38752,2.61685,0.0539852,0.00113662,2.33215e-05,3.80586e-06,3.24442e-06,4.03016e-06,2.74746e-05,0.00138337,0.0688514,3.42153,2.60782,2.86385,3.15956,3.39118,3.57484,3.72954,3.86669,3.99266,4.11111,4.22433,4.33391,
1.81077,1.86515,1.92116,1.97863,2.0373,2.0967,2.15581,2.21191,2.25587,2.25118,2.03324,0.0465201,0.00100546,2.14293e-05,4.48022e-07,4.28774e-08,3.33355e-08,4.59083e-08,5.26766e-07,2.51463e-05,0.00113028,0.044132,0.989696,2.46839,3.00249,3.27716,3.46483,3.61607,3.74875,3.87043,3.98494,4.09449,4.20057,
1.75505,1.80837,1.86336,1.91998,1.97817,2.03797,2.09967,2.16488,2.24101,2.36248,0.0441998,0.000909839,1.91837e-05,4.06525e-07,8.55463e-09,5.17854e-10,3.44175e-10,5.60447e-10,9.78151e-09,4.50317e-07,1.9835e-05,0.000849198,0.0404339,3.02062,3.10782,3.253,3.39396,3.52377,3.64423,3.75769,3.86589,3.97012,4.07134,
1.70106,1.75341,1.80747,1.86331,1.92105,1.98097,2.04369,2.11062,2.18454,2.26776,0.0233457,0.000244867,2.66419e-06,3.09508e-08,3.97618e-10,9.2175e-12,3.64268e-12,1.07496e-11,5.07164e-10,4.05733e-08,3.57242e-06,0.000334039,0.0322255,3.14989,3.15807,3.23585,3.33689,3.44333,3.54911,3.65242,3.75291,3.8507,3.94607,
1.64872,1.70011,1.75322,1.8082,1.86525,1.9247,1.98707,2.05296,2.12237,2.19175,0.022373,0.000228505,2.33684e-06,2.39644e-08,2.47162e-10,2.6356e-12,1.25808e-13,3.70623e-12,3.5086e-10,3.40862e-08,3.32757e-06,0.000325603,0.0318938,3.12539,3.14152,3.19812,3.27697,3.36599,3.45876,3.55213,3.64464,3.73559,3.82467,
1.598,1.64836,1.70042,1.75437,1.81043,1.86894,1.93037,1.99526,2.06372,2.1332,0.0219757,0.000230332,2.49057e-06,2.84003e-08,3.51572e-10,7.0543e-12,2.59634e-12,8.88742e-12,4.88958e-10,4.01327e-08,3.54703e-06,0.000329116,0.0314395,3.05315,3.08723,3.14076,3.20937,3.28726,3.37003,3.45482,3.53988,3.62417,3.70699,
1.54883,1.59806,1.64896,1.70168,1.75645,1.81358,1.87356,1.93735,2.00744,2.09243,0.0417698,0.000826548,1.63593e-05,3.25139e-07,6.50274e-09,3.48626e-10,2.43567e-10,3.93482e-10,8.40333e-09,4.31659e-07,2.22199e-05,0.00114288,0.0585808,2.97025,3.01612,3.07083,3.13488,3.20595,3.28145,3.35925,3.4378,3.51598,3.59294,
1.50118,1.54918,1.59878,1.6501,1.7033,1.75858,1.81618,1.87641,1.93952,2.00462,2.06175,0.0406383,0.000806571,1.61197e-05,3.24434e-07,2.81092e-08,2.3612e-08,3.06924e-08,4.07792e-07,2.08974e-05,0.00107514,0.0553553,2.85526,2.89099,2.93873,2.99402,3.0557,3.12244,3.19267,3.26492,3.33794,3.41072,3.4824,
1.45499,1.50168,1.54988,1.59969,1.65117,1.70439,1.75932,1.81573,1.8728,1.92798,1.97452,2.00044,0.0399863,0.000804747,1.62891e-05,2.46253e-06,2.30215e-06,2.63744e-06,1.98426e-05,0.00101377,0.0521154,2.67806,2.74788,2.80229,2.85627,2.91319,2.97374,3.03758,3.10389,3.17171,3.24011,3.30822,3.37526,
1.41023,1.45555,1.50232,1.55056,1.6003,1.6515,1.70401,1.75747,1.81104,1.86306,1.91098,1.95323,1.99657,0.040456,0.00082138,0.000227633,0.000225092,0.000241569,0.000967452,0.0492205,2.53139,2.59557,2.65851,2.71652,2.77327,2.83102,2.89068,2.95233,3.01557,3.07979,3.1443,3.2084,3.27141,
1.36684,1.41079,1.4561,1.5028,1.55086,1.60022,1.65072,1.70208,1.7538,1.80524,1.85611,1.90792,1.96706,2.0474,0.0414381,0.0217144,0.0220377,0.0229617,0.0472632,2.38868,2.45547,2.5169,2.57658,2.63441,2.69158,2.74917,2.80777,2.86751,2.92818,2.98937,3.05058,3.11123,3.17076,
1.32478,1.36737,1.41126,1.45646,1.50293,1.55063,1.59944,1.6492,1.69971,1.75091,1.8032,1.85816,1.91925,1.99102,2.07387,2.10774,2.15886,2.22663,2.31371,2.33829,2.38747,2.4425,2.4989,2.55532,2.61173,2.66847,2.72578,2.78371,2.84211,2.90069,2.95903,3.0167,3.0732,
1.28403,1.32527,1.36777,1.41153,1.45652,1.50269,1.54999,1.59835,1.64775,1.69829,1.75042,1.80508,1.86355,1.92634,1.98993,2.0414,2.09572,2.15592,2.21855,2.26584,2.3161,2.36914,2.42355,2.47851,2.53375,2.58928,2.64516,2.70133,2.75767,2.81391,2.86975,2.92479,2.97865,
1.24452,1.28446,1.32562,1.36799,1.41155,1.45628,1.50216,1.54918,1.59735,1.64682,1.69786,1.75089,1.80625,1.86354,1.92078,1.97488,2.02931,2.08534,2.14125,2.19291,2.24438,2.29676,2.34994,2.4036,2.45758,2.51179,2.56617,2.62064,2.67505,2.72919,2.78277,2.83549,2.88701,
