2.29886,2.63277,2.96176,3.33019,3.86104,4.18078,4.69569,5.23531,5.7109,
2.00743,2.29506,2.55287,2.80483,3.46207,3.51412,4.04738,4.5647,4.99457,
1.8154,2.06615,2.23104,1.95524,3.74642,2.43843,3.47826,4.03351,4.42547,
1.71728,1.99279,2.42155,0.0443719,0.0385155,0.0595952,3.44956,3.71146,4.0115,
1.59359,1.82768,2.10312,0.0218813,0.00115421,0.0330171,3.18773,3.39174,3.64269,
1.46541,1.67549,1.95048,0.0394871,0.0220071,0.0532352,2.84844,3.0608,3.28609,
1.32628,1.5063,1.72233,1.95434,2.10683,2.42006,2.56426,2.74843,2.94791,
1.18824,1.34338,1.52165,1.71002,1.8894,2.10057,2.27397,2.44858,2.62729,
1.05862,1.19462,1.34922,1.51299,1.67709,1.85292,2.01235,2.16919,2.3275,
