2.72332,3.0843,3.48665,3.92665,4.39733,4.88808,5.38455,5.86904,6.32145,
2.40482,2.72345,3.07866,3.46715,3.88277,4.31614,4.75458,5.18247,5.58195,
2.12374,2.40498,2.71858,3.0616,3.4286,3.81128,4.19845,4.57625,4.92889,
1.8756,2.12384,2.40072,2.70363,3.02771,3.36564,3.7075,4.04105,4.35231,
1.65642,1.87556,2.12008,2.38761,2.67384,2.97227,3.27413,3.56861,3.84334,
1.46265,1.65618,1.87222,2.1086,2.36147,2.62506,2.89164,3.15163,3.39412,
1.29106,1.46217,1.65328,1.86228,2.08576,2.31864,2.5541,2.78367,2.99772,
1.13836,1.29043,1.45991,1.64489,1.84248,2.04828,2.2563,2.45906,2.64802,
1.00022,1.13859,1.28939,1.45317,1.62789,1.8098,1.99363,2.17279,2.33967,
